"Time (ns)","RMSD (Å)"
15.42,1.70656
15.43,1.72539
15.44,1.69152
15.45,1.83795
15.46,1.76983
15.47,1.68095
15.48,1.73071
15.49,1.71403
15.5,1.69435
15.51,1.76978
15.52,1.81734
15.53,1.82898
15.54,1.82666
15.55,1.82201
15.56,1.80521
15.57,1.8513
15.58,1.91507
15.59,1.84932
15.6,1.87548
15.61,1.87481
15.62,1.90975
15.63,1.96038
15.64,1.94504
15.65,1.99815
15.66,1.95894
15.67,1.89288
15.68,1.89823
15.69,1.94758
15.7,1.93495
15.71,1.9573
15.72,1.87609
15.73,1.9029
15.74,1.84595
15.75,1.85006
15.76,1.90043
15.77,1.83127
15.78,1.90526
15.79,1.92133
15.8,1.84738
15.81,1.80566
15.82,1.94943
15.83,1.98311
15.84,1.82889
15.85,1.88368
15.86,1.91989
15.87,1.89971
15.88,1.86744
15.89,1.85967
15.9,1.82136
15.91,1.89498
15.92,1.86792
15.93,1.94962
15.94,1.96756
15.95,1.90893
15.96,1.82
15.97,1.81388
15.98,1.83066
15.99,1.83801
16,1.84736
16.01,1.89872
16.02,1.96165
16.03,1.96684
16.04,2.09441
16.05,2.10329
16.06,2.0274
16.07,1.97382
16.08,2.0491
16.09,1.95407
16.1,1.98206
16.11,1.84932
16.12,1.91849
16.13,1.85569
16.14,1.81038
16.15,1.79882
16.16,1.81508
16.17,1.92063
16.18,1.90384
16.19,1.90328
16.2,1.90752
16.21,1.88981
16.22,1.80278
16.23,1.91626
16.24,1.90201
16.25,1.9464
16.26,1.98645
16.27,2.03725
16.28,2.05283
16.29,2.0243
16.3,2.07393
16.31,2.16918
16.32,2.18202
16.33,2.22081
16.34,2.08544
16.35,2.00435
16.36,1.89756
16.37,1.92951
16.38,1.97544
16.39,1.87113
16.4,1.97217
16.41,1.88616
16.42,1.88963
16.43,2.0005
16.44,1.94829
16.45,1.90227
16.46,1.95332
16.47,1.97899
16.48,1.90174
16.49,1.8536
16.5,1.96599
16.51,1.91396
16.52,1.89662
16.53,1.84652
16.54,1.89301
16.55,1.88391
16.56,1.93392
16.57,1.9508
16.58,2.02336
16.59,1.971
16.6,2.05224
16.61,2.02106
16.62,1.89637
16.63,1.90649
16.64,1.79581
16.65,1.77966
16.66,1.80374
16.67,1.85496
16.68,1.92311
16.69,1.90934
16.7,1.96595
16.71,1.9412
16.72,1.96722
16.73,1.94682
16.74,1.88087
16.75,1.80742
16.76,1.82903
16.77,1.82288
16.78,1.8257
16.79,1.68466
16.8,1.74262
16.81,1.73952
16.82,1.81969
16.83,1.90103
16.84,2.00055
16.85,1.94579
16.86,1.91108
16.87,1.88155
16.88,1.9101
16.89,1.88306
16.9,1.95307
16.91,1.88753
16.92,1.83294
16.93,1.86019
16.94,1.82656
16.95,1.9052
16.96,1.8553
16.97,1.87195
16.98,1.74835
16.99,1.76926
17,1.80892
17.01,1.82855
17.02,1.84792
17.03,1.83768
17.04,1.80631
17.05,1.79183
17.06,1.76813
17.07,1.79568
17.08,1.87802
17.09,1.81374
17.1,1.79089
17.11,1.73388
17.12,1.72625
17.13,1.74497
17.14,1.72384
17.15,1.77345
17.16,1.75403
17.17,1.82591
17.18,1.81966
17.19,1.85616
17.2,1.87047
17.21,1.85246
17.22,1.7434
17.23,1.77899
17.24,1.96208
17.25,1.99352
17.26,1.97756
17.27,2.02766
17.28,1.93673
17.29,1.96412
17.3,1.88604
17.31,1.74487
17.32,1.86249
17.33,1.87824
17.34,1.88514
17.35,1.80425
17.36,1.81287
17.37,1.85593
17.38,1.97898
17.39,1.91785
17.4,1.87748
17.41,1.80702
17.42,1.8368
17.43,1.91299
17.44,1.95367
17.45,1.95606
17.46,1.96126
17.47,2.05378
17.48,1.96011
17.49,2.00173
17.5,2.02293
17.51,1.99034
17.52,2.01558
17.53,1.87547
17.54,1.98594
17.55,1.93928
17.56,1.87857
17.57,1.88128
17.58,1.86101
17.59,1.8069
17.6,1.90634
17.61,1.91086
17.62,1.76159
17.63,1.84722
17.64,1.77756
17.65,1.84006
17.66,1.77492
17.67,1.72407
17.68,1.80084
17.69,1.80607
17.7,1.80112
17.71,1.85747
17.72,1.86438
17.73,1.85141
17.74,1.89931
17.75,1.83095
17.76,1.89026
17.77,1.83258
17.78,1.81674
17.79,1.79597
17.8,1.7329
17.81,1.75899
17.82,1.76529
17.83,1.8017
17.84,1.77111
17.85,1.68552
17.86,1.63264
17.87,1.70173
17.88,1.66629
17.89,1.67586
17.9,1.6264
17.91,1.72237
17.92,1.64022
17.93,1.72545
17.94,1.69518
17.95,1.79811
17.96,1.74749
17.97,1.7621
17.98,1.71385
17.99,1.77644
18,1.74773
18.01,1.78035
18.02,1.87628
18.03,1.86711
18.04,2.01804
18.05,1.95627
18.06,1.91135
18.07,1.93982
18.08,1.78989
18.09,1.94128
18.1,1.90669
18.11,1.86664
18.12,1.84656
18.13,1.95879
18.14,1.93659
18.15,1.90078
18.16,1.86285
18.17,1.82265
18.18,1.87779
18.19,1.9312
18.2,1.91982
18.21,2.00251
18.22,1.96435
18.23,1.87481
18.24,1.86286
18.25,1.84994
18.26,1.84355
18.27,1.80769
18.28,1.80223
18.29,1.97209
18.3,2.12436
18.31,1.96024
18.32,1.91388
18.33,1.99609
18.34,1.99468
18.35,1.99192
18.36,1.88987
18.37,1.96582
18.38,1.90865
18.39,1.85342
18.4,1.88592
18.41,1.87841
18.42,1.87406
18.43,1.87496
18.44,1.83899
18.45,1.91722
18.46,1.85251
18.47,1.80803
18.48,1.74802
18.49,1.82709
18.5,1.76637
18.51,1.84901
18.52,1.83417
18.53,1.98335
18.54,1.84923
18.55,1.96444
18.56,1.91999
18.57,1.88877
18.58,1.94752
18.59,1.91278
18.6,1.93167
18.61,1.85617
18.62,1.95483
18.63,1.91268
18.64,1.87595
18.65,1.81006
18.66,1.82135
18.67,1.89861
18.68,1.85787
18.69,1.92744
18.7,1.89522
18.71,1.86404
18.72,1.90614
18.73,1.93582
18.74,1.87504
18.75,1.8618
18.76,1.87886
18.77,1.73709
18.78,1.86185
18.79,1.79872
18.8,1.87522
18.81,1.86759
18.82,1.79004
18.83,1.80948
18.84,1.87641
18.85,1.81899
18.86,1.7332
18.87,1.73715
18.88,1.76678
18.89,1.73118
18.9,1.81638
18.91,1.85558
18.92,1.80994
18.93,1.7621
18.94,1.74415
18.95,1.792
18.96,1.63064
18.97,1.59919
18.98,1.62468
18.99,1.69712
19,1.68463
19.01,1.73148
19.02,1.74594
19.03,1.74822
19.04,1.79625
19.05,1.75442
19.06,1.78383
19.07,1.89897
19.08,1.8511
19.09,1.96443
19.1,1.90526
19.11,1.892
19.12,1.85518
19.13,1.8127
19.14,1.82711
19.15,1.77957
19.16,1.76274
19.17,1.81196
19.18,1.74916
19.19,1.77433
19.2,1.83832
19.21,1.90615
19.22,1.8705
19.23,1.91128
19.24,1.90809
19.25,1.90241
19.26,1.93298
19.27,1.96686
19.28,2.03295
19.29,2.08123
19.3,2.07305
19.31,2.1143
19.32,1.98106
19.33,2.0426
19.34,1.94492
19.35,1.93911
19.36,1.89677
19.37,1.88014
19.38,1.90561
19.39,1.92531
19.4,1.91927
19.41,1.82984
19.42,1.80782
19.43,1.77192
19.44,1.76181
19.45,1.88907
19.46,1.85061
19.47,1.8107
19.48,1.8108
19.49,1.80583
19.5,1.73283
19.51,1.7577
19.52,1.6715
19.53,1.70941
19.54,1.69892
19.55,1.71891
19.56,1.74485
19.57,1.67053
19.58,1.73043
19.59,1.72951
19.6,1.79664
19.61,1.80512
19.62,1.87612
19.63,1.84818
19.64,1.76711
19.65,1.6869
19.66,1.74317
19.67,1.7152
19.68,1.77227
19.69,1.78047
19.7,1.75438
19.71,1.7942
19.72,1.76907
19.73,1.81211
19.74,1.78007
19.75,1.83439
19.76,1.82567
19.77,1.79474
19.78,1.8316
19.79,1.85423
19.8,1.82874
19.81,1.88717
19.82,1.78998
19.83,1.83678
19.84,1.82237
19.85,1.83229
19.86,1.84043
19.87,1.78344
19.88,1.71802
19.89,1.72731
19.9,1.65343
19.91,1.70686
19.92,1.76413
19.93,1.79238
19.94,1.74971
19.95,1.73608
19.96,1.72125
19.97,1.78934
19.98,1.77694
19.99,1.81893
20,1.83016
20.01,1.81924
20.02,1.88942
20.03,1.9018
20.04,1.83312
20.05,1.91739
20.06,1.94072
20.07,1.8588
20.08,1.93946
20.09,1.83766
20.1,1.91274
20.11,1.83113
20.12,1.76542
20.13,1.83008
20.14,1.9249
20.15,1.81867
20.16,1.90749
20.17,1.87473
20.18,1.90118
20.19,1.86958
20.2,1.8573
20.21,1.81779
20.22,1.78625
20.23,1.76609
20.24,1.8246
20.25,1.87112
20.26,1.89796
20.27,1.82403
20.28,1.8201
20.29,1.85153
20.3,1.81693
20.31,1.79655
20.32,1.84308
20.33,1.74594
20.34,1.8607
20.35,1.81576
20.36,1.80983
20.37,1.90451
20.38,1.79159
20.39,1.82374
20.4,1.90474
20.41,1.84708
20.42,1.76855
20.43,1.79446
20.44,1.87127
20.45,1.8813
20.46,1.78016
20.47,1.8265
20.48,1.87105
20.49,1.82359
20.5,1.81855
20.51,1.81466
20.52,1.84718
20.53,1.82945
20.54,1.88631
20.55,1.81677
20.56,1.83046
20.57,1.9174
20.58,1.79968
20.59,1.80154
20.6,1.82697
20.61,1.87633
20.62,1.79662
20.63,1.85237
20.64,1.84896
20.65,1.90351
20.66,1.89486
20.67,1.97787
20.68,1.86877
20.69,1.84353
20.7,1.87241
20.71,1.91078
20.72,1.94574
20.73,1.9026
20.74,1.97534
20.75,1.95543
20.76,1.93509
20.77,1.87886
20.78,2.07057
20.79,1.96962
20.8,2.03305
20.81,1.96924
20.82,2.10953
20.83,1.99923
20.84,2.11395
20.85,2.13053
20.86,2.08914
20.87,2.00131
20.88,1.99946
20.89,2.16764
20.9,2.0767
20.91,2.06694
20.92,2.12027
20.93,2.01731
20.94,1.93275
20.95,2.12534
20.96,2.05581
20.97,1.98755
20.98,2.09029
20.99,2.11068
21,2.08352
21.01,2.03046
21.02,1.99655
21.03,1.99872
21.04,2.02327
21.05,2.02749
21.06,2.01351
21.07,2.01828
21.08,2.13566
21.09,2.04383
21.1,2.01736
21.11,2.08739
21.12,2.08783
21.13,2.07535
21.14,2.01398
21.15,1.93736
21.16,1.96769
21.17,1.92352
21.18,1.90068
21.19,1.82053
21.2,1.84064
21.21,1.90747
21.22,1.85629
21.23,1.74855
21.24,1.76296
21.25,1.82698
21.26,1.80181
21.27,1.85209
21.28,1.93299
21.29,1.93716
21.3,1.99044
21.31,1.80064
21.32,1.9195
21.33,1.95348
21.34,1.83848
21.35,1.86158
21.36,1.81826
21.37,1.93071
21.38,1.86821
21.39,1.83267
21.4,1.82244
21.41,1.80032
21.42,1.8355
21.43,1.80913
21.44,1.84214
21.45,1.75978
21.46,1.70193
21.47,1.68241
21.48,1.66493
21.49,1.77961
21.5,1.73897
21.51,1.7451
21.52,1.76826
21.53,1.77891
21.54,1.75591
21.55,1.76004
21.56,1.82909
21.57,1.83347
21.58,1.82062
21.59,1.8413
21.6,1.84994
21.61,1.80978
21.62,1.76091
21.63,1.82583
21.64,1.73949
21.65,1.75734
21.66,1.78647
21.67,1.78457
21.68,1.82081
21.69,1.87985
21.7,1.87637
21.71,1.85319
21.72,1.86361
21.73,1.84185
21.74,1.8204
21.75,1.7506
21.76,1.76655
21.77,1.73848
21.78,1.73449
21.79,1.77767
21.8,1.79531
21.81,1.70266
21.82,1.76186
21.83,1.69618
21.84,1.76038
21.85,1.73565
21.86,1.81058
21.87,1.78921
21.88,1.8723
21.89,1.8921
21.9,1.84267
21.91,1.8461
21.92,1.91409
21.93,1.88379
21.94,1.89777
21.95,1.8745
21.96,1.91512
21.97,1.90099
21.98,1.96018
21.99,1.91333
22,1.89381
22.01,1.85793
22.02,1.81799
22.03,1.83581
22.04,1.89222
22.05,1.90571
22.06,1.88788
22.07,1.92568
22.08,1.88773
22.09,1.85965
22.1,1.77102
22.11,1.82156
22.12,1.93573
22.13,1.81487
22.14,1.83004
22.15,1.8726
22.16,1.89775
22.17,1.92007
22.18,1.95503
22.19,1.90106
22.2,1.92679
22.21,1.88295
22.22,1.96376
22.23,1.96363
22.24,1.90082
22.25,1.95631
22.26,2.01712
22.27,1.89523
22.28,1.97699
22.29,2.01132
22.3,2.04178
22.31,2.00165
22.32,1.9673
22.33,1.84209
22.34,1.9541
22.35,1.94729
22.36,1.90779
22.37,1.92731
22.38,1.8658
22.39,1.89248
22.4,1.95593
22.41,1.90716
22.42,1.86576
22.43,1.84538
22.44,1.91426
22.45,1.88184
22.46,1.90302
22.47,1.8282
22.48,1.95355
22.49,1.86254
22.5,1.74842
22.51,1.79071
22.52,1.83481
22.53,1.87296
22.54,1.93888
22.55,1.87221
22.56,1.92242
22.57,1.92188
22.58,1.84528
22.59,1.9441
22.6,2.07394
22.61,1.99267
22.62,1.95024
22.63,1.94603
22.64,1.99347
22.65,1.9644
22.66,1.95679
22.67,1.87396
22.68,1.80629
22.69,1.90632
22.7,1.92992
22.71,1.92726
22.72,1.79948
22.73,1.96713
22.74,1.95906
22.75,1.851
22.76,1.90843
22.77,1.85646
22.78,1.87535
22.79,1.90537
22.8,1.89527
22.81,1.88514
22.82,1.84255
22.83,1.8562
22.84,1.77803
22.85,1.83842
22.86,1.80779
22.87,1.74744
22.88,1.85192
22.89,1.79883
22.9,1.80057
22.91,1.73707
22.92,1.72388
22.93,1.79555
22.94,1.81068
22.95,1.87108
22.96,1.87922
22.97,1.91049
22.98,1.77236
22.99,1.78824
23,1.84364
23.01,1.71933
23.02,1.80695
23.03,1.75337
23.04,1.70515
23.05,1.71193
23.06,1.76379
23.07,1.79536
23.08,1.82128
23.09,1.73446
23.1,1.75662
23.11,1.74017
23.12,1.81381
23.13,1.79661
23.14,1.76187
23.15,1.80926
23.16,1.74263
23.17,1.75406
23.18,1.78296
23.19,1.79432
23.2,1.84712
23.21,1.86255
23.22,1.80862
23.23,1.74157
23.24,1.8274
23.25,1.83229
23.26,1.74804
23.27,1.76105
23.28,1.69029
23.29,1.74906
23.3,1.83287
23.31,1.74226
23.32,1.7529
23.33,1.76607
23.34,1.77679
23.35,1.79681
23.36,1.82633
23.37,1.84119
23.38,1.8997
23.39,1.87229
23.4,1.86019
23.41,1.90766
23.42,1.85819
23.43,1.8713
23.44,1.834
23.45,1.8343
23.46,1.79699
23.47,1.88083
23.48,1.86723
23.49,1.80144
23.5,1.92777
23.51,1.88004
23.52,1.86369
23.53,1.9491
23.54,1.90234
23.55,1.84085
23.56,1.8666
23.57,1.82259
23.58,1.79691
23.59,1.75113
23.6,1.90452
23.61,1.86483
23.62,1.82744
23.63,1.75334
23.64,1.79113
23.65,1.86976
23.66,1.8922
23.67,1.86064
23.68,1.77496
23.69,1.75941
23.7,1.74127
23.71,1.79952
23.72,1.78127
23.73,1.84568
23.74,1.83127
23.75,1.86757
23.76,1.80389
23.77,1.83826
23.78,1.83739
23.79,1.84836
23.8,2.00693
23.81,1.91903
23.82,1.91585
23.83,1.90974
23.84,1.76784
23.85,1.89004
23.86,1.93434
23.87,1.97433
23.88,1.96969
23.89,1.90421
23.9,1.91424
23.91,1.88947
23.92,2.04148
23.93,1.98721
23.94,1.97627
23.95,2.12206
23.96,2.13867
23.97,2.13036
23.98,2.04111
23.99,1.8868
24,1.76147
24.01,1.77807
24.02,1.77216
24.03,1.74832
24.04,1.87199
24.05,1.82037
24.06,1.69601
24.07,1.65782
24.08,1.74511
24.09,1.72076
24.1,1.72362
24.11,1.84567
24.12,1.83953
24.13,1.93215
24.14,1.904
24.15,1.7574
24.16,1.726
24.17,1.74563
24.18,1.71686
24.19,1.77225
24.2,1.77294
24.21,1.86012
24.22,1.85658
24.23,1.78342
24.24,1.7812
24.25,1.80931
24.26,1.87695
24.27,1.93683
24.28,1.89835
24.29,1.8422
24.3,1.84699
24.31,1.90506
24.32,1.84635
24.33,1.84903
24.34,1.85544
24.35,1.88489
24.36,1.93728
24.37,1.94554
24.38,2.02812
24.39,1.98015
24.4,1.95712
24.41,1.948
24.42,1.84441
24.43,1.86152
24.44,1.81564
24.45,1.81498
24.46,1.92458
24.47,1.85003
24.48,1.87373
24.49,1.76734
24.5,1.90461
24.51,1.932
24.52,1.91702
24.53,1.82099
24.54,1.7837
24.55,1.81943
24.56,1.9005
24.57,1.85601
24.58,1.81503
24.59,1.87547
24.6,1.86821
24.61,1.83446
24.62,1.75841
24.63,1.79489
24.64,1.85707
24.65,1.80433
24.66,1.8815
24.67,1.88741
24.68,1.87239
24.69,1.77248
24.7,1.83921
24.71,1.87052
24.72,1.85835
24.73,2.00028
24.74,1.98614
24.75,1.85327
24.76,1.85388
24.77,1.80489
24.78,1.82545
24.79,1.85301
24.8,1.85798
24.81,1.8724
24.82,1.89474
24.83,1.95664
24.84,1.92093
24.85,1.88608
24.86,1.82139
24.87,1.82915
24.88,1.85958
24.89,1.93944
24.9,1.97876
24.91,1.96323
24.92,1.9713
24.93,1.94427
24.94,2.01645
24.95,1.87948
24.96,1.90299
24.97,1.89915
24.98,1.95614
24.99,1.91298
25,1.93356
25.01,1.90199
25.02,2.02874
25.03,1.88723
25.04,1.97022
25.05,2.06435
25.06,2.08522
25.07,1.95937
25.08,1.98561
25.09,2.00576
25.1,1.97988
25.11,1.96272
25.12,2.03461
25.13,2.19383
25.14,2.01372
25.15,2.0675
25.16,1.96998
25.17,2.06706
25.18,2.01426
25.19,2.07388
25.2,2.00877
25.21,2.0648
25.22,2.03239
25.23,2.05411
25.24,1.9832
25.25,1.93621
25.26,2.02528
25.27,1.92125
25.28,1.94811
25.29,1.98603
25.3,1.96006
25.31,1.9233
25.32,1.97194
25.33,1.92036
25.34,1.99822
25.35,1.89129
25.36,1.97995
25.37,1.93994
25.38,1.81988
25.39,1.91712
25.4,1.94768
25.41,1.92739
25.42,1.91012
25.43,1.95721
25.44,1.88828
25.45,1.783
25.46,1.84978
25.47,1.85033
25.48,1.86925
25.49,1.92775
25.5,1.90234
25.51,1.85679
25.52,1.86261
25.53,1.80256
25.54,1.90631
25.55,1.83547
25.56,1.80527
25.57,1.92413
25.58,1.88789
25.59,1.87948
25.6,1.81797
25.61,1.81467
25.62,1.86105
25.63,1.79815
25.64,1.75723
25.65,1.81999
25.66,1.75017
25.67,1.81076
25.68,1.87971
25.69,1.82206
25.7,1.81212
25.71,1.8465
25.72,1.75825
25.73,1.82491
25.74,1.84834
25.75,1.8031
25.76,1.81623
25.77,1.83676
25.78,1.83875
25.79,1.71364
25.8,1.74536
25.81,1.78084
25.82,1.82891
25.83,1.79824
25.84,1.78247
25.85,1.72881
25.86,1.7208
25.87,1.73048
25.88,1.7176
25.89,1.78933
25.9,1.84593
25.91,1.86773
25.92,1.76938
25.93,1.73575
25.94,1.79086
25.95,1.8188
25.96,1.77662
25.97,1.86195
25.98,1.88157
25.99,1.9112
26,1.85453
26.01,1.90369
26.02,1.89912
26.03,1.82436
26.04,1.84607
26.05,1.83105
26.06,1.80361
26.07,1.81051
26.08,1.83361
26.09,1.90003
26.1,1.94728
26.11,1.90888
26.12,1.88959
26.13,1.93784
26.14,1.93691
26.15,1.94606
26.16,1.94211
26.17,1.85509
26.18,1.85359
26.19,1.88733
26.2,1.92456
26.21,2.00768
26.22,1.9273
26.23,1.89846
26.24,1.88491
26.25,1.90117
26.26,1.92394
26.27,1.86694
26.28,1.94727
26.29,1.96773
26.3,1.95438
26.31,2.05003
26.32,1.95771
26.33,1.91417
26.34,1.88504
26.35,1.88555
26.36,1.93819
26.37,1.97771
26.38,1.99424
26.39,2.11244
26.4,2.09483
26.41,2.09069
26.42,1.96333
26.43,1.91623
26.44,2.00143
26.45,2.03505
26.46,2.07699
26.47,2.04948
26.48,2.11475
26.49,2.1296
26.5,2.12005
26.51,2.07333
26.52,2.1119
26.53,2.03088
26.54,2.08367
26.55,2.15472
26.56,2.11152
26.57,2.12912
26.58,2.16841
26.59,1.99294
26.6,2.15677
26.61,2.01738
26.62,2.12433
26.63,2.05964
26.64,2.01785
26.65,2.03514
26.66,2.10808
26.67,2.11537
26.68,2.11829
26.69,2.22191
26.7,2.21402
26.71,2.24415
26.72,2.20898
26.73,2.27421
26.74,2.21294
26.75,2.17766
26.76,2.1796
26.77,2.28146
26.78,2.20968
26.79,2.21058
26.8,2.25064
26.81,2.2459
26.82,2.25381
26.83,2.29431
26.84,2.35007
26.85,2.23399
26.86,2.30394
26.87,2.14552
26.88,2.11128
26.89,2.09672
26.9,2.14342
26.91,2.24827
26.92,2.19566
26.93,2.1719
26.94,2.15213
26.95,2.19753
26.96,2.20436
26.97,2.16321
26.98,2.1935
26.99,2.19394
27,2.32782
27.01,2.26694
27.02,2.22177
27.03,2.27061
27.04,2.24213
27.05,2.22591
27.06,2.21695
27.07,2.28901
27.08,2.21738
27.09,2.19394
27.1,2.16781
27.11,2.08203
27.12,2.14055
27.13,2.20261
27.14,2.19214
27.15,2.22331
27.16,2.2065
27.17,2.16531
27.18,2.14821
27.19,2.18205
27.2,2.20709
27.21,2.21509
27.22,2.19991
27.23,2.24233
27.24,2.28373
27.25,2.14009
27.26,2.20872
27.27,2.19191
27.28,2.17259
27.29,2.18542
27.3,2.16596
27.31,2.17718
27.32,2.15027
27.33,2.18546
27.34,2.16843
27.35,2.24647
27.36,2.24707
27.37,2.16163
27.38,2.23857
27.39,2.20092
27.4,2.22386
27.41,2.21232
27.42,2.11689
27.43,2.22477
27.44,2.20518
27.45,2.23952
27.46,2.15118
27.47,2.20856
27.48,2.188
27.49,2.17508
27.5,2.17161
27.51,2.16204
27.52,2.18171
27.53,2.22103
27.54,2.22415
27.55,2.23844
27.56,2.24957
27.57,2.235
27.58,2.24613
27.59,2.25448
27.6,2.24787
27.61,2.18974
27.62,2.26023
27.63,2.24007
27.64,2.18126
27.65,2.25033
27.66,2.27866
27.67,2.13974
27.68,2.19893
27.69,2.184
27.7,2.17703
27.71,2.23227
27.72,2.27524
27.73,2.18094
27.74,2.25968
27.75,2.21918
27.76,2.21706
27.77,2.19458
27.78,2.20568
27.79,2.22231
27.8,2.18905
27.81,2.16003
27.82,2.06095
27.83,2.11752
27.84,2.16069
27.85,2.23408
27.86,2.24591
27.87,2.18009
27.88,2.27502
27.89,2.13744
27.9,2.21458
27.91,2.24148
27.92,2.18476
27.93,2.13739
27.94,2.16358
27.95,2.13465
27.96,2.14964
27.97,2.12671
27.98,2.10802
27.99,2.18524
28,2.24596
28.01,2.21265
28.02,2.17079
28.03,2.269
28.04,2.15523
28.05,2.20999
28.06,2.13822
28.07,2.17386
28.08,2.28635
28.09,2.23584
28.1,2.15448
28.11,2.10658
28.12,2.21734
28.13,2.2585
28.14,2.29206
28.15,2.21591
28.16,2.20098
28.17,2.16983
28.18,2.25084
28.19,2.1859
28.2,2.20378
28.21,2.15441
28.22,2.11294
28.23,2.16891
28.24,2.1899
28.25,2.22444
28.26,2.17242
28.27,2.1644
28.28,2.18434
28.29,2.11974
28.3,2.09345
28.31,2.1646
28.32,2.2492
28.33,2.22783
28.34,2.17157
28.35,2.1954
28.36,2.22898
28.37,2.2285
28.38,2.20948
28.39,2.35121
28.4,2.2633
28.41,2.20162
28.42,2.23707
28.43,2.24274
28.44,2.28817
28.45,2.25056
28.46,2.22428
28.47,2.22179
28.48,2.14391
28.49,2.20013
28.5,2.23722
28.51,2.14433
28.52,2.22143
28.53,2.07352
28.54,2.11785
28.55,2.22358
28.56,2.18207
28.57,2.13413
28.58,2.10931
28.59,2.13898
28.6,2.26647
28.61,2.22222
28.62,2.15215
28.63,2.19863
28.64,2.25696
28.65,2.24724
28.66,2.17204
28.67,2.21814
28.68,2.25953
28.69,2.2184
28.7,2.37253
28.71,2.29567
28.72,2.14113
28.73,2.2769
28.74,2.25717
28.75,2.328
28.76,2.22976
28.77,2.18456
28.78,2.24563
28.79,2.12756
28.8,2.11271
28.81,2.21565
28.82,2.15538
28.83,2.18073
28.84,2.15259
28.85,2.14604
28.86,2.12942
28.87,2.26641
28.88,2.24485
28.89,2.14309
28.9,2.23554
28.91,2.27367
28.92,2.18912
28.93,2.21733
28.94,2.12165
28.95,2.1859
28.96,2.17021
28.97,2.26294
28.98,2.3587
28.99,2.22204
29,2.19189
29.01,2.14605
29.02,2.20164
29.03,2.19636
29.04,2.14609
29.05,2.13088
29.06,2.17674
29.07,2.1908
29.08,2.17204
29.09,2.25178
29.1,2.19674
29.11,2.14296
29.12,2.17322
29.13,2.10562
29.14,2.21628
29.15,2.18905
29.16,2.20597
29.17,2.15635
29.18,2.14962
29.19,2.19711
29.2,2.24327
29.21,2.20584
29.22,2.22217
29.23,2.22529
29.24,2.19449
29.25,2.22057
29.26,2.22935
29.27,2.1804
29.28,2.20844
29.29,2.20199
29.3,2.21305
29.31,2.12786
29.32,2.14129
29.33,2.18998
29.34,2.12547
29.35,2.18859
29.36,2.192
29.37,2.21615
29.38,2.22925
29.39,2.23373
29.4,2.12516
29.41,2.1351
29.42,2.17419
29.43,2.07292
29.44,2.13515
29.45,2.19709
29.46,2.16994
29.47,2.16018
29.48,2.06963
29.49,2.08976
29.5,2.15633
29.51,2.18438
29.52,2.10851
29.53,2.0743
29.54,2.11438
29.55,2.17526
29.56,2.12636
29.57,2.10348
29.58,2.10948
29.59,2.14368
29.6,2.12931
29.61,2.14946
29.62,2.14081
29.63,2.15061
29.64,2.135
29.65,2.18409
29.66,2.10857
29.67,2.15471
29.68,2.04981
29.69,2.08734
29.7,2.17869
29.71,2.17124
29.72,2.15156
29.73,2.14752
29.74,2.2054
29.75,2.15346
29.76,2.18197
29.77,2.11157
29.78,2.11091
29.79,2.14841
29.8,2.16612
29.81,2.13432
29.82,2.12043
29.83,2.10907
29.84,2.16232
29.85,2.11982
29.86,2.16358
29.87,2.19987
29.88,2.12548
29.89,2.1293
29.9,2.18608
29.91,2.21738
29.92,2.13096
29.93,2.14334
29.94,2.25126
29.95,2.24036
29.96,2.2386
29.97,2.26089
29.98,2.26086
29.99,2.23359
30,2.2588
30.01,2.25365
30.02,2.29584
30.03,2.25139
30.04,2.23355
30.05,2.28586
30.06,2.219
30.07,2.21361
30.08,2.21874
30.09,2.3051
30.1,2.29944
30.11,2.35692
30.12,2.19565
30.13,2.22592
30.14,2.29386
30.15,2.20361
30.16,2.20182
30.17,2.1482
30.18,2.11491
30.19,2.07422
30.2,2.06585
30.21,2.08162
30.22,2.0656
30.23,2.06534
30.24,1.98749
30.25,2.02226
30.26,2.03257
30.27,2.00533
30.28,2.08585
30.29,2.03784
30.3,1.99911
30.31,2.0235
30.32,2.01848
30.33,2.00726
30.34,1.89286
30.35,1.98856
30.36,1.99241
30.37,2.04859
30.38,1.97616
30.39,2.02885
30.4,2.04316
30.41,2.01432
30.42,2.05064
30.43,2.07567
30.44,2.08147
30.45,2.05608
30.46,2.0627
30.47,2.01073
30.48,2.09073
30.49,1.95687
30.5,1.99896
30.51,2.05141
30.52,2.00814
30.53,2.05283
30.54,2.058
30.55,2.10166
30.56,2.17368
30.57,2.16175
30.58,2.20608
30.59,2.16395
30.6,2.07383
30.61,2.1017
30.62,2.10068
30.63,2.1001
30.64,2.18517
30.65,2.17479
30.66,2.1887
30.67,2.14899
30.68,2.24551
30.69,2.15845
30.7,2.22071
30.71,2.16456
30.72,2.22736
30.73,2.13268
30.74,2.10081
30.75,2.13802
30.76,2.10133
30.77,2.1359
30.78,2.1485
30.79,2.20618
30.8,2.14423
30.81,2.23443
30.82,2.13665
30.83,2.14556
30.84,2.13582
30.85,2.05287
30.86,2.07849
30.87,2.1065
30.88,2.10046
30.89,2.1289
30.9,2.06948
30.91,2.15558
30.92,2.17071
30.93,2.11923
30.94,2.08182
30.95,2.08738
30.96,2.06444
30.97,2.11028
30.98,2.01982
30.99,2.08833
31,2.15369
