"Time (ns)","RMSD (Å)"
15.53,3.32638
15.54,3.26728
15.55,3.17324
15.56,3.22247
15.57,3.29589
15.58,3.14731
15.59,3.14227
15.6,3.25001
15.61,3.32928
15.62,3.2301
15.63,3.18891
15.64,3.14056
15.65,3.10253
15.66,3.01066
15.67,3.1287
15.68,3.2551
15.69,3.19483
15.7,3.20053
15.71,3.18354
15.72,3.10735
15.73,3.17487
15.74,3.06896
15.75,3.10367
15.76,3.27741
15.77,3.34852
15.78,3.13748
15.79,3.13041
15.8,3.14662
15.81,3.14291
15.82,3.109
15.83,3.12278
15.84,3.11888
15.85,3.28696
15.86,3.24266
15.87,3.16283
15.88,3.15624
15.89,3.18063
15.9,3.13194
15.91,3.17244
15.92,3.18209
15.93,3.21302
15.94,3.20321
15.95,3.20529
15.96,3.11351
15.97,3.07219
15.98,3.09497
15.99,2.98959
16,3.10178
16.01,3.16097
16.02,3.16813
16.03,3.05119
16.04,3.05226
16.05,3.04047
16.06,3.15898
16.07,3.01146
16.08,3.1064
16.09,3.03179
16.1,3.10093
16.11,3.08824
16.12,3.19903
16.13,3.13933
16.14,3.02045
16.15,3.09499
16.16,3.18566
16.17,3.18169
16.18,3.23715
16.19,3.20262
16.2,3.16262
16.21,3.12601
16.22,3.30265
16.23,3.2734
16.24,3.31825
16.25,3.31983
16.26,3.33801
16.27,3.2417
16.28,3.20979
16.29,3.15478
16.3,3.09708
16.31,3.14271
16.32,3.13372
16.33,3.27522
16.34,3.18157
16.35,3.07411
16.36,3.13231
16.37,3.19223
16.38,3.08224
16.39,3.05212
16.4,3.19775
16.41,3.23323
16.42,3.22014
16.43,3.27275
16.44,3.15583
16.45,3.1683
16.46,3.08859
16.47,3.09486
16.48,3.07976
16.49,3.07062
16.5,2.9817
16.51,3.12529
16.52,3.06853
16.53,3.12646
16.54,3.13011
16.55,3.034
16.56,3.21925
16.57,3.1122
16.58,3.16835
16.59,3.12783
16.6,3.0399
16.61,3.08078
16.62,3.17082
16.63,3.15982
16.64,3.04827
16.65,3.0935
16.66,3.1874
16.67,3.1741
16.68,3.10825
16.69,3.19773
16.7,3.11874
16.71,3.19584
16.72,3.34363
16.73,3.10194
16.74,3.10317
16.75,3.17121
16.76,3.11237
16.77,3.05601
16.78,3.28388
16.79,3.18511
16.8,3.16348
16.81,3.1879
16.82,3.12836
16.83,3.29959
16.84,3.36367
16.85,3.38188
16.86,3.37488
16.87,3.41696
16.88,3.41802
16.89,3.31656
16.9,3.33212
16.91,3.30384
16.92,3.27583
16.93,3.41657
16.94,3.43121
16.95,3.43867
16.96,3.34964
16.97,3.33602
16.98,3.28588
16.99,3.31229
17,3.28481
17.01,3.34988
17.02,3.1816
17.03,3.24799
17.04,3.25908
17.05,3.25655
17.06,3.21872
17.07,3.12475
17.08,3.19967
17.09,3.35641
17.1,3.26508
17.11,3.25717
17.12,3.29229
17.13,3.28526
17.14,3.40339
17.15,3.26886
17.16,3.30079
17.17,3.2868
17.18,3.31202
17.19,3.43
17.2,3.39601
17.21,3.38031
17.22,3.38494
17.23,3.29955
17.24,3.43553
17.25,3.50869
17.26,3.33585
17.27,3.45584
17.28,3.37021
17.29,3.37378
17.3,3.4054
17.31,3.40084
17.32,3.37181
17.33,3.47542
17.34,3.42416
17.35,3.49354
17.36,3.43062
17.37,3.48324
17.38,3.53665
17.39,3.57313
17.4,3.38221
17.41,3.46142
17.42,3.45558
17.43,3.53294
17.44,3.55509
17.45,3.44545
17.46,3.45125
17.47,3.45746
17.48,3.40892
17.49,3.3973
17.5,3.5056
17.51,3.57238
17.52,3.58372
17.53,3.51626
17.54,3.38256
17.55,3.49151
17.56,3.49679
17.57,3.5262
17.58,3.5506
17.59,3.44237
17.6,3.4925
17.61,3.38473
17.62,3.42794
17.63,3.50562
17.64,3.5089
17.65,3.42485
17.66,3.48896
17.67,3.41142
17.68,3.46432
17.69,3.35807
17.7,3.37352
17.71,3.38063
17.72,3.38434
17.73,3.49841
17.74,3.39142
17.75,3.58196
17.76,3.57803
17.77,3.47783
17.78,3.39134
17.79,3.56
17.8,3.50158
17.81,3.61135
17.82,3.59075
17.83,3.55788
17.84,3.6223
17.85,3.574
17.86,3.59861
17.87,3.59207
17.88,3.54854
17.89,3.59677
17.9,3.65696
17.91,3.55658
17.92,3.54586
17.93,3.51355
17.94,3.65623
17.95,3.48788
17.96,3.51163
17.97,3.56474
17.98,3.66186
17.99,3.56757
18,3.58762
18.01,3.67808
18.02,3.69686
18.03,3.59394
18.04,3.49478
18.05,3.4474
18.06,3.49625
18.07,3.57219
18.08,3.62382
18.09,3.74384
18.1,3.69708
18.11,3.62566
18.12,3.4742
18.13,3.45192
18.14,3.3756
18.15,3.44822
18.16,3.59825
18.17,3.61361
18.18,3.3645
18.19,3.39269
18.2,3.31729
18.21,3.41271
18.22,3.35637
18.23,3.39634
18.24,3.38914
18.25,3.41285
18.26,3.35844
18.27,3.55611
18.28,3.39331
18.29,3.37656
18.3,3.43323
18.31,3.36179
18.32,3.44491
18.33,3.34788
18.34,3.41391
18.35,3.41399
18.36,3.54222
18.37,3.38322
18.38,3.47137
18.39,3.39647
18.4,3.37835
18.41,3.32177
18.42,3.37158
18.43,3.41724
18.44,3.33064
18.45,3.29268
18.46,3.3231
18.47,3.39691
18.48,3.40905
18.49,3.30306
18.5,3.22593
18.51,3.37934
18.52,3.28889
18.53,3.37817
18.54,3.39965
18.55,3.41412
18.56,3.36981
18.57,3.38042
18.58,3.36559
18.59,3.37596
18.6,3.40324
18.61,3.47986
18.62,3.43518
18.63,3.42468
18.64,3.36167
18.65,3.46419
18.66,3.41465
18.67,3.47929
18.68,3.44113
18.69,3.47372
18.7,3.41637
18.71,3.36952
18.72,3.43867
18.73,3.49727
18.74,3.37604
18.75,3.29879
18.76,3.31152
18.77,3.22486
18.78,3.26584
18.79,3.26141
18.8,3.31888
18.81,3.27001
18.82,3.28588
18.83,3.27924
18.84,3.15768
18.85,3.28949
18.86,3.15997
18.87,3.24289
18.88,3.27934
18.89,3.23337
18.9,3.20433
18.91,3.22298
18.92,3.20911
18.93,3.2172
18.94,3.18508
18.95,3.26524
18.96,3.25024
18.97,3.23301
18.98,3.2751
18.99,3.24016
19,3.34267
19.01,3.27428
19.02,3.29522
19.03,3.26199
19.04,3.30723
19.05,3.30057
19.06,3.259
19.07,3.30283
19.08,3.26573
19.09,3.2559
19.1,3.27394
19.11,3.22523
19.12,3.20693
19.13,3.31207
19.14,3.20176
19.15,3.19192
19.16,3.25595
19.17,3.31315
19.18,3.34618
19.19,3.27857
19.2,3.25724
19.21,3.24322
19.22,3.14748
19.23,3.26782
19.24,3.26593
19.25,3.30347
19.26,3.34092
19.27,3.3312
19.28,3.28002
19.29,3.31473
19.3,3.2897
19.31,3.1975
19.32,3.19863
19.33,3.14224
19.34,3.1521
19.35,3.2089
19.36,3.16402
19.37,3.21394
19.38,3.09595
19.39,3.12634
19.4,3.19169
19.41,3.26435
19.42,3.13083
19.43,3.10134
19.44,3.21723
19.45,3.14416
19.46,2.99671
19.47,3.10086
19.48,3.15311
19.49,3.33923
19.5,3.28303
19.51,3.30603
19.52,3.30229
19.53,3.30486
19.54,3.28753
19.55,3.14765
19.56,3.20819
19.57,3.16145
19.58,3.18653
19.59,3.13235
19.6,3.22716
19.61,3.26001
19.62,3.17905
19.63,3.20544
19.64,3.10509
19.65,3.06915
19.66,3.15525
19.67,3.11993
19.68,3.12064
19.69,3.21614
19.7,3.09963
19.71,3.06748
19.72,2.89536
19.73,2.97828
19.74,2.9495
19.75,3.05709
19.76,3.15202
19.77,3.11166
19.78,3.17326
19.79,3.1898
19.8,3.18673
19.81,3.17155
19.82,3.28146
19.83,3.12898
19.84,3.33268
19.85,3.13556
19.86,3.07135
19.87,3.02976
19.88,3.08182
19.89,3.07119
19.9,3.03076
19.91,3.05115
19.92,3.04662
19.93,2.98883
19.94,2.98168
19.95,3.0397
19.96,3.08075
19.97,3.12988
19.98,3.03622
19.99,3.05596
20,3.18467
20.01,3.13633
20.02,3.19142
20.03,3.17263
20.04,3.10638
20.05,3.43125
20.06,3.27868
20.07,3.1602
20.08,3.2215
20.09,3.26191
20.1,3.4579
20.11,3.35767
20.12,3.33755
20.13,3.33835
20.14,3.13339
20.15,3.17262
20.16,3.2268
20.17,3.16938
20.18,3.25335
20.19,3.13107
20.2,3.16696
20.21,3.12542
20.22,3.18968
20.23,3.20984
20.24,3.05808
20.25,3.13877
20.26,3.10489
20.27,3.12659
20.28,3.18746
20.29,3.15139
20.3,3.16585
20.31,3.19345
20.32,3.1162
20.33,3.15298
20.34,3.19395
20.35,3.25901
20.36,3.11207
20.37,3.17596
20.38,3.13774
20.39,3.04351
20.4,3.21881
20.41,3.28855
20.42,3.29805
20.43,3.30332
20.44,3.10677
20.45,3.24349
20.46,3.14764
20.47,3.1172
20.48,3.28558
20.49,3.09222
20.5,3.00703
20.51,3.04644
20.52,3.03984
20.53,3.00176
20.54,3.12888
20.55,3.13203
20.56,3.05708
20.57,3.26398
20.58,3.08488
20.59,3.09478
20.6,3.10518
20.61,3.02197
20.62,3.12686
20.63,3.14804
20.64,3.11975
20.65,3.17297
20.66,3.18122
20.67,3.13854
20.68,3.05539
20.69,3.01881
20.7,3.01855
20.71,3.12663
20.72,3.1373
20.73,2.99393
20.74,3.14896
20.75,3.27492
20.76,3.24068
20.77,3.22471
20.78,3.23534
20.79,3.25285
20.8,3.2482
20.81,3.22732
20.82,3.09719
20.83,3.25043
20.84,3.2674
20.85,3.24482
20.86,3.20975
20.87,3.2095
20.88,3.3304
20.89,3.23244
20.9,3.27363
20.91,3.23873
20.92,3.25327
20.93,3.26575
20.94,3.35018
20.95,3.27163
20.96,3.42723
20.97,3.47501
20.98,3.38821
20.99,3.33848
21,3.37543
21.01,3.49564
21.02,3.36268
21.03,3.30608
21.04,3.29728
21.05,3.21691
21.06,3.30998
21.07,3.36862
21.08,3.20994
21.09,3.36287
21.1,3.37779
21.11,3.28917
21.12,3.33252
21.13,3.36999
21.14,3.2829
21.15,3.34588
21.16,3.34713
21.17,3.31723
21.18,3.40248
21.19,3.44432
21.2,3.43409
21.21,3.36891
21.22,3.3464
21.23,3.3919
21.24,3.35809
21.25,3.54044
21.26,3.55935
21.27,3.52173
21.28,3.61614
21.29,3.49096
21.3,3.52761
21.31,3.48285
21.32,3.60202
21.33,3.65412
21.34,3.48149
21.35,3.57601
21.36,3.36044
21.37,3.35461
21.38,3.24825
21.39,3.33741
21.4,3.34318
21.41,3.45077
21.42,3.42172
21.43,3.39414
21.44,3.3431
21.45,3.33637
21.46,3.28516
21.47,3.34141
21.48,3.31248
21.49,3.33318
21.5,3.33898
21.51,3.34627
21.52,3.33396
21.53,3.37381
21.54,3.32348
21.55,3.28394
21.56,3.47248
21.57,3.32338
21.58,3.3441
21.59,3.21258
21.6,3.28039
21.61,3.31538
21.62,3.32793
21.63,3.39245
21.64,3.37792
21.65,3.38996
21.66,3.40684
21.67,3.39447
21.68,3.36447
21.69,3.39965
21.7,3.34772
21.71,3.30558
21.72,3.18604
21.73,3.28334
21.74,3.24102
21.75,3.21403
21.76,3.20978
21.77,3.24804
21.78,3.13728
21.79,3.25677
21.8,3.29323
21.81,3.24114
21.82,3.30061
21.83,3.26094
21.84,3.09552
21.85,3.13435
21.86,3.25442
21.87,3.27984
21.88,3.16211
21.89,3.2395
21.9,3.32552
21.91,3.36281
21.92,3.24058
21.93,3.3411
21.94,3.35119
21.95,3.42367
21.96,3.32897
21.97,3.46476
21.98,3.31467
21.99,3.3681
22,3.37156
22.01,3.2393
22.02,3.28682
22.03,3.32958
22.04,3.31765
22.05,3.28501
22.06,3.29377
22.07,3.22912
22.08,3.23493
22.09,3.31552
22.1,3.39064
22.11,3.25638
22.12,3.28612
22.13,3.2927
22.14,3.2649
22.15,3.28247
22.16,3.32566
22.17,3.29419
22.18,3.36758
22.19,3.44387
22.2,3.39974
22.21,3.26662
22.22,3.40473
22.23,3.40668
22.24,3.42777
22.25,3.32681
22.26,3.40044
22.27,3.44842
22.28,3.47436
22.29,3.30721
22.3,3.42171
22.31,3.27836
22.32,3.33656
22.33,3.22771
22.34,3.25859
22.35,3.24844
22.36,3.14732
22.37,3.1869
22.38,3.28156
22.39,3.3284
22.4,3.47516
22.41,3.33854
22.42,3.46793
22.43,3.38563
22.44,3.38079
22.45,3.40971
22.46,3.39143
22.47,3.48746
22.48,3.49593
22.49,3.4141
22.5,3.39311
22.51,3.42664
22.52,3.28679
22.53,3.21394
22.54,3.36302
22.55,3.28302
22.56,3.28744
22.57,3.33422
22.58,3.19228
22.59,3.32552
22.6,3.28205
22.61,3.20951
22.62,3.31315
22.63,3.23879
22.64,3.23606
22.65,3.27848
22.66,3.34124
22.67,3.30712
22.68,3.28837
22.69,3.31528
22.7,3.25516
22.71,3.2762
22.72,3.27214
22.73,3.4661
22.74,3.31606
22.75,3.3799
22.76,3.37015
22.77,3.2248
22.78,3.36904
22.79,3.38592
22.8,3.28878
22.81,3.35178
22.82,3.29135
22.83,3.2544
22.84,3.26497
22.85,3.37348
22.86,3.25932
22.87,3.3809
22.88,3.41443
22.89,3.36995
22.9,3.34093
22.91,3.26613
22.92,3.22298
22.93,3.43589
22.94,3.30699
22.95,3.1354
22.96,3.25191
22.97,3.31184
22.98,3.25974
22.99,3.26788
23,3.28806
23.01,3.29825
23.02,3.28071
23.03,3.35234
23.04,3.37995
23.05,3.3249
23.06,3.2348
23.07,3.29615
23.08,3.39045
23.09,3.42775
23.1,3.33941
23.11,3.3332
23.12,3.26377
23.13,3.29928
23.14,3.36655
23.15,3.33911
23.16,3.318
23.17,3.18096
23.18,3.24761
23.19,3.31086
23.2,3.33352
23.21,3.28187
23.22,3.23549
23.23,3.33055
23.24,3.22598
23.25,3.31622
23.26,3.212
23.27,3.33516
23.28,3.4161
23.29,3.39606
23.3,3.26436
23.31,3.2881
23.32,3.41089
23.33,3.37005
23.34,3.35086
23.35,3.30373
23.36,3.39266
23.37,3.28786
23.38,3.41787
23.39,3.44066
23.4,3.47455
23.41,3.48108
23.42,3.4267
23.43,3.35484
23.44,3.26314
23.45,3.32327
23.46,3.40958
23.47,3.35624
23.48,3.34082
23.49,3.3324
23.5,3.39157
23.51,3.39276
23.52,3.36601
23.53,3.42081
23.54,3.40934
23.55,3.45722
23.56,3.38187
23.57,3.30776
23.58,3.26302
23.59,3.31875
23.6,3.35583
23.61,3.26142
23.62,3.28443
23.63,3.29319
23.64,3.33858
23.65,3.28731
23.66,3.30622
23.67,3.3526
23.68,3.34845
23.69,3.34991
23.7,3.39862
23.71,3.30265
23.72,3.31882
23.73,3.37171
23.74,3.29571
23.75,3.2685
23.76,3.24886
23.77,3.27011
23.78,3.27139
23.79,3.1735
23.8,3.29929
23.81,3.39997
23.82,3.32531
23.83,3.30826
23.84,3.34853
23.85,3.20933
23.86,3.1967
23.87,3.31566
23.88,3.25722
23.89,3.14447
23.9,3.3117
23.91,3.29406
23.92,3.34319
23.93,3.39029
23.94,3.34623
23.95,3.33875
23.96,3.2444
23.97,3.31506
23.98,3.3477
23.99,3.45296
24,3.34097
24.01,3.50551
24.02,3.36518
24.03,3.35049
24.04,3.27492
24.05,3.33352
24.06,3.37877
24.07,3.4083
24.08,3.45929
24.09,3.33487
24.1,3.36432
24.11,3.25855
24.12,3.46484
24.13,3.41692
24.14,3.40485
24.15,3.34566
24.16,3.46355
24.17,3.52728
24.18,3.59695
24.19,3.41909
24.2,3.40708
24.21,3.42136
24.22,3.35307
24.23,3.23745
24.24,3.29918
24.25,3.31897
24.26,3.29474
24.27,3.21446
24.28,3.27469
24.29,3.24945
24.3,3.20189
24.31,3.21611
24.32,3.33121
24.33,3.30129
24.34,3.19465
24.35,3.28549
24.36,3.26118
24.37,3.3259
24.38,3.22652
24.39,3.32024
24.4,3.25767
24.41,3.15553
24.42,3.17989
24.43,3.23362
24.44,3.28032
24.45,3.26412
24.46,3.25833
24.47,3.35673
24.48,3.38352
24.49,3.34106
24.5,3.38229
24.51,3.29695
24.52,3.30911
24.53,3.23122
24.54,3.31361
24.55,3.3325
24.56,3.42588
24.57,3.31663
24.58,3.33541
24.59,3.31812
24.6,3.39983
24.61,3.30123
24.62,3.40041
24.63,3.39679
24.64,3.39046
24.65,3.42418
24.66,3.28117
24.67,3.35887
24.68,3.43093
24.69,3.26875
24.7,3.23243
24.71,3.2607
24.72,3.33299
24.73,3.18453
24.74,3.36842
24.75,3.30308
24.76,3.3293
24.77,3.30065
24.78,3.30368
24.79,3.30788
24.8,3.27683
24.81,3.2979
24.82,3.35132
24.83,3.21472
24.84,3.32354
24.85,3.37311
24.86,3.46577
24.87,3.41048
24.88,3.47027
24.89,3.29593
24.9,3.33829
24.91,3.38239
24.92,3.41707
24.93,3.36437
24.94,3.36969
24.95,3.39966
24.96,3.3606
24.97,3.42426
24.98,3.39073
24.99,3.52239
25,3.50063
25.01,3.4188
25.02,3.3492
25.03,3.32735
25.04,3.32023
25.05,3.25539
25.06,3.24669
25.07,3.27979
25.08,3.26574
25.09,3.32776
25.1,3.35399
25.11,3.32158
25.12,3.38533
25.13,3.28197
25.14,3.38949
25.15,3.3066
25.16,3.37587
25.17,3.3937
25.18,3.38863
25.19,3.32659
25.2,3.33484
25.21,3.37208
25.22,3.20625
25.23,3.23303
25.24,3.26257
25.25,3.35371
25.26,3.31068
25.27,3.30089
25.28,3.36095
25.29,3.27368
25.3,3.28112
25.31,3.28202
25.32,3.35091
25.33,3.29326
25.34,3.29455
25.35,3.39333
25.36,3.3942
25.37,3.39289
25.38,3.33625
25.39,3.35282
25.4,3.43318
25.41,3.40902
25.42,3.38416
25.43,3.45347
25.44,3.41311
25.45,3.33542
25.46,3.38262
25.47,3.41811
25.48,3.42143
25.49,3.34245
25.5,3.44363
25.51,3.56655
25.52,3.47057
25.53,3.49136
25.54,3.26969
25.55,3.34356
25.56,3.26225
25.57,3.32552
25.58,3.37882
25.59,3.34822
25.6,3.32153
25.61,3.37749
25.62,3.4206
25.63,3.53704
25.64,3.60823
25.65,3.63092
25.66,3.6602
25.67,3.54795
25.68,3.63803
25.69,3.50643
25.7,3.60794
25.71,3.60123
25.72,3.64452
25.73,3.54067
25.74,3.49764
25.75,3.45353
25.76,3.46729
25.77,3.44964
25.78,3.34627
25.79,3.43567
25.8,3.57096
25.81,3.44584
25.82,3.44505
25.83,3.36566
25.84,3.29884
25.85,3.35704
25.86,3.44173
25.87,3.27236
25.88,3.37053
25.89,3.28575
25.9,3.37412
25.91,3.37097
25.92,3.32193
25.93,3.29696
25.94,3.43812
25.95,3.32424
25.96,3.31132
25.97,3.32794
25.98,3.25163
25.99,3.29267
26,3.31724
26.01,3.32118
26.02,3.40879
26.03,3.33002
26.04,3.38034
26.05,3.30255
26.06,3.44213
26.07,3.27694
26.08,3.38178
26.09,3.35006
26.1,3.42229
26.11,3.39906
26.12,3.32615
26.13,3.32418
26.14,3.26566
26.15,3.28749
26.16,3.23134
26.17,3.32812
26.18,3.35168
26.19,3.38474
26.2,3.34309
26.21,3.50257
26.22,3.36984
26.23,3.42565
26.24,3.48338
26.25,3.42272
26.26,3.38726
26.27,3.35696
26.28,3.46538
26.29,3.31426
26.3,3.31311
26.31,3.41864
26.32,3.4383
26.33,3.3447
26.34,3.31475
26.35,3.4378
26.36,3.43672
26.37,3.29504
26.38,3.29311
26.39,3.16677
26.4,3.16668
26.41,3.24706
26.42,3.32602
26.43,3.36373
26.44,3.37689
26.45,3.2616
26.46,3.17919
26.47,3.1839
26.48,3.22546
26.49,3.34699
26.5,3.24636
26.51,3.29602
26.52,3.31206
26.53,3.43698
26.54,3.4154
26.55,3.38308
26.56,3.44152
26.57,3.36888
26.58,3.36791
26.59,3.3659
26.6,3.31734
26.61,3.28028
26.62,3.24177
26.63,3.32612
26.64,3.34485
26.65,3.3602
26.66,3.2472
26.67,3.21342
26.68,3.23542
26.69,3.18729
26.7,3.17818
26.71,3.27703
26.72,3.34911
26.73,3.18409
26.74,3.14041
26.75,3.19278
26.76,3.23666
26.77,3.34418
26.78,3.40551
26.79,3.35415
26.8,3.30731
26.81,3.26574
26.82,3.30528
26.83,3.26114
26.84,3.27958
26.85,3.50446
26.86,3.53492
26.87,3.57233
26.88,3.26292
26.89,3.24866
26.9,3.24027
26.91,3.30294
26.92,3.40062
26.93,3.34934
26.94,3.38157
26.95,3.18855
26.96,3.18558
26.97,3.26501
26.98,3.29591
26.99,3.28518
27,3.19631
27.01,3.22821
27.02,3.24603
27.03,3.20146
27.04,3.16761
27.05,3.2223
27.06,3.21157
27.07,3.21625
27.08,3.37661
27.09,3.31026
27.1,3.27065
27.11,3.27519
27.12,3.20789
27.13,3.25768
27.14,3.12881
27.15,3.20191
27.16,3.23583
27.17,3.30632
27.18,3.31962
27.19,3.13463
27.2,3.15621
27.21,3.10149
27.22,3.27958
27.23,3.36755
27.24,3.27115
27.25,3.20343
27.26,3.17209
27.27,3.18347
27.28,3.21193
27.29,3.26761
27.3,3.15173
27.31,3.20034
27.32,3.10055
27.33,3.22277
27.34,3.14858
27.35,3.20215
27.36,3.17603
27.37,3.17486
27.38,3.21933
27.39,3.20586
27.4,3.24958
27.41,3.28569
27.42,3.2377
27.43,3.24176
27.44,3.32711
27.45,3.21972
27.46,3.23307
27.47,3.28596
27.48,3.22649
27.49,3.27163
27.5,3.30047
27.51,3.22629
27.52,3.27272
27.53,3.18577
27.54,3.34067
27.55,3.22728
27.56,3.28616
27.57,3.32635
27.58,3.41063
27.59,3.42773
27.6,3.41535
27.61,3.49002
27.62,3.3118
27.63,3.20903
27.64,3.1312
27.65,3.29644
27.66,3.31597
27.67,3.28361
27.68,3.33206
27.69,3.28755
27.7,3.37028
27.71,3.411
27.72,3.24918
27.73,3.2792
27.74,3.29556
27.75,3.30955
27.76,3.27833
27.77,3.30668
27.78,3.27295
27.79,3.26702
27.8,3.21778
27.81,3.15391
27.82,3.16598
27.83,3.18784
27.84,3.24271
27.85,3.20557
27.86,3.21771
27.87,3.24325
27.88,3.24208
27.89,3.29923
27.9,3.36252
27.91,3.18683
27.92,3.12649
27.93,3.1489
27.94,3.15329
27.95,3.33917
27.96,3.29392
27.97,3.26928
27.98,3.27308
27.99,3.21896
28,3.13867
28.01,3.07658
28.02,3.22012
28.03,3.16212
28.04,3.20633
28.05,3.19935
28.06,3.18973
28.07,3.28755
28.08,3.3562
28.09,3.25213
28.1,3.25318
28.11,3.26496
28.12,3.29715
28.13,3.31756
28.14,3.32147
28.15,3.10474
28.16,3.17245
28.17,3.14044
28.18,3.22972
28.19,3.34099
28.2,3.26712
28.21,3.25419
28.22,3.22553
28.23,3.12585
28.24,3.30422
28.25,3.33768
28.26,3.23364
28.27,3.23454
28.28,3.19487
28.29,3.19244
28.3,3.24716
28.31,3.27434
28.32,3.23329
28.33,3.19479
28.34,3.14551
28.35,3.1948
28.36,3.18338
28.37,3.24913
28.38,3.29385
28.39,3.17291
28.4,3.166
28.41,3.13309
28.42,3.12564
28.43,3.06329
28.44,3.16503
28.45,3.13961
28.46,3.22829
28.47,3.11814
28.48,3.11675
28.49,3.11504
28.5,3.14485
28.51,3.12518
28.52,3.05448
28.53,3.03795
28.54,3.05689
28.55,3.07562
28.56,3.0053
28.57,3.04329
28.58,3.09289
28.59,3.0841
28.6,3.07255
28.61,3.00426
28.62,3.22485
28.63,3.18358
28.64,3.1627
28.65,3.05914
28.66,3.1245
28.67,3.21308
28.68,3.20867
28.69,3.13177
28.7,3.17921
28.71,3.33129
28.72,3.22745
28.73,3.28709
28.74,3.35692
28.75,3.23012
28.76,3.25257
28.77,3.41669
28.78,3.29829
28.79,3.31836
28.8,3.31164
28.81,3.18641
28.82,3.23581
28.83,3.18267
28.84,3.13678
28.85,3.07764
28.86,3.17638
28.87,3.19343
28.88,3.11758
28.89,3.13026
28.9,3.08373
28.91,3.05074
28.92,3.12014
28.93,3.12275
28.94,3.2583
28.95,3.15545
28.96,3.19723
28.97,3.17271
28.98,3.23674
28.99,3.20771
29,3.15214
29.01,3.14649
29.02,3.20809
29.03,3.18574
29.04,3.12572
29.05,3.11228
29.06,3.06546
29.07,3.15999
29.08,3.11357
29.09,3.24026
29.1,3.13653
29.11,3.17442
29.12,3.12408
29.13,2.99268
29.14,3.0748
29.15,3.16878
29.16,3.07156
29.17,3.23604
29.18,3.22603
29.19,3.10826
29.2,3.1445
29.21,3.172
29.22,3.06884
29.23,3.15125
29.24,3.16192
29.25,3.23987
29.26,3.16624
29.27,3.1095
29.28,3.07127
29.29,3.0292
29.3,3.00812
29.31,3.04122
29.32,3.24393
29.33,3.21178
29.34,3.09074
29.35,3.09447
29.36,3.15673
29.37,3.13496
29.38,2.99675
29.39,3.0832
29.4,3.0313
29.41,3.11327
29.42,3.06658
29.43,2.964
29.44,3.01127
29.45,3.05774
29.46,3.16477
29.47,3.2321
29.48,3.23122
29.49,3.19309
29.5,3.31832
29.51,3.36115
29.52,3.31767
29.53,3.28039
29.54,3.33176
29.55,3.07824
29.56,3.11662
29.57,3.30143
29.58,3.16016
29.59,3.07419
29.6,3.09535
29.61,3.22573
29.62,3.16627
29.63,3.18052
29.64,3.15267
29.65,3.1647
29.66,3.14084
29.67,3.17808
29.68,3.23917
29.69,3.22793
29.7,3.22868
29.71,3.35453
29.72,3.24712
29.73,3.27065
29.74,3.31899
29.75,3.30748
29.76,3.23013
29.77,3.31504
29.78,3.21211
29.79,3.29312
29.8,3.22707
29.81,3.19802
29.82,3.13363
29.83,3.0365
29.84,3.06896
29.85,3.02985
29.86,3.04744
29.87,3.07878
29.88,3.20908
29.89,3.27433
29.9,3.2691
29.91,3.2174
29.92,3.18564
29.93,3.11045
29.94,3.1284
29.95,3.12604
29.96,3.16329
29.97,3.20019
29.98,3.29597
29.99,3.14834
30,3.185
30.01,3.25201
30.02,3.23905
30.03,3.17938
30.04,3.21637
30.05,3.19059
30.06,3.30852
30.07,3.35675
30.08,3.14033
30.09,3.18897
30.1,3.367
30.11,3.24914
30.12,3.25083
30.13,3.33514
30.14,3.13157
30.15,3.23722
30.16,3.16746
30.17,3.14734
30.18,3.15953
30.19,3.16615
30.2,3.2215
30.21,3.21726
30.22,3.15389
30.23,3.16996
30.24,3.1381
30.25,3.1267
30.26,3.16814
30.27,3.21681
30.28,3.21414
30.29,3.15846
30.3,3.11388
30.31,3.22048
30.32,3.26027
30.33,3.17833
30.34,3.21554
30.35,3.12506
30.36,3.20225
30.37,3.22903
30.38,3.21633
30.39,3.24328
30.4,3.21246
30.41,3.19654
30.42,3.07454
30.43,3.09061
30.44,3.08114
30.45,2.95874
30.46,2.97346
30.47,3.08131
30.48,3.0859
30.49,3.2212
30.5,3.04607
30.51,3.10647
30.52,3.12312
30.53,3.15495
30.54,3.18032
30.55,3.09145
30.56,3.17319
30.57,3.12948
30.58,3.09202
30.59,3.04629
30.6,3.03123
30.61,3.10352
30.62,3.16776
30.63,2.99446
30.64,2.9965
30.65,3.0914
30.66,2.93584
30.67,3.02583
30.68,2.96953
30.69,2.96253
30.7,3.01312
30.71,3.08692
30.72,3.04896
30.73,3.01287
30.74,3.05306
30.75,3.19771
30.76,2.98168
30.77,3.11555
30.78,3.04343
30.79,2.99774
30.8,3.14472
30.81,3.07867
30.82,3.0826
30.83,3.15348
30.84,2.94974
30.85,3.05539
30.86,3.05467
30.87,3.15546
30.88,3.14974
30.89,3.18323
30.9,3.23017
30.91,3.25189
30.92,3.20451
30.93,3.01667
30.94,2.98658
30.95,2.96087
30.96,2.9805
30.97,3.08795
30.98,3.03341
30.99,3.11985
31,3.17897
31.01,3.19054
31.02,3.05134
31.03,3.06005
31.04,2.9862
31.05,3.08237
31.06,3.01544
31.07,3.15033
31.08,2.93044
31.09,2.95708
31.1,3.12736
