"Time (ns)","RMSD (Å)"
15.5,2.35691
15.51,2.33074
15.52,2.32806
15.53,2.42956
15.54,2.38376
15.55,2.46658
15.56,2.36965
15.57,2.35602
15.58,2.43618
15.59,2.37628
15.6,2.43702
15.61,2.44585
15.62,2.43504
15.63,2.48505
15.64,2.42052
15.65,2.40017
15.66,2.34289
15.67,2.39302
15.68,2.38937
15.69,2.41801
15.7,2.40986
15.71,2.35122
15.72,2.33695
15.73,2.39344
15.74,2.36864
15.75,2.39293
15.76,2.4276
15.77,2.41495
15.78,2.37873
15.79,2.40477
15.8,2.35375
15.81,2.34229
15.82,2.32492
15.83,2.24698
15.84,2.34639
15.85,2.41768
15.86,2.37963
15.87,2.33158
15.88,2.26225
15.89,2.18437
15.9,2.17315
15.91,2.2287
15.92,2.19011
15.93,2.2444
15.94,2.22476
15.95,2.23838
15.96,2.18353
15.97,2.23293
15.98,2.18337
15.99,2.16684
16,2.25682
16.01,2.21386
16.02,2.24143
16.03,2.11565
16.04,2.2216
16.05,2.21439
16.06,2.2768
16.07,2.27665
16.08,2.33136
16.09,2.30383
16.1,2.25029
16.11,2.26216
16.12,2.18515
16.13,2.18304
16.14,2.28416
16.15,2.30114
16.16,2.28493
16.17,2.29475
16.18,2.28146
16.19,2.32805
16.2,2.29918
16.21,2.3638
16.22,2.30769
16.23,2.3433
16.24,2.31148
16.25,2.38733
16.26,2.26844
16.27,2.34118
16.28,2.28045
16.29,2.29543
16.3,2.20702
16.31,2.15522
16.32,2.25977
16.33,2.27239
16.34,2.32511
16.35,2.34523
16.36,2.38728
16.37,2.28072
16.38,2.2588
16.39,2.36508
16.4,2.25819
16.41,2.22397
16.42,2.23081
16.43,2.24645
16.44,2.28157
16.45,2.329
16.46,2.37208
16.47,2.22069
16.48,2.30782
16.49,2.34165
16.5,2.35961
16.51,2.30949
16.52,2.31216
16.53,2.32217
16.54,2.29183
16.55,2.33989
16.56,2.29791
16.57,2.3703
16.58,2.38433
16.59,2.39937
16.6,2.34736
16.61,2.30141
16.62,2.27617
16.63,2.37032
16.64,2.31506
16.65,2.26903
16.66,2.34591
16.67,2.29714
16.68,2.37814
16.69,2.32246
16.7,2.36054
16.71,2.35118
16.72,2.34613
16.73,2.33253
16.74,2.27977
16.75,2.38224
16.76,2.25312
16.77,2.25735
16.78,2.31802
16.79,2.36467
16.8,2.342
16.81,2.36736
16.82,2.26653
16.83,2.37918
16.84,2.36128
16.85,2.34063
16.86,2.25722
16.87,2.33737
16.88,2.35472
16.89,2.35776
16.9,2.39356
16.91,2.37263
16.92,2.42544
16.93,2.3274
16.94,2.38573
16.95,2.34865
16.96,2.36806
16.97,2.32973
16.98,2.3288
16.99,2.36701
17,2.3231
17.01,2.32896
17.02,2.42598
17.03,2.36119
17.04,2.34831
17.05,2.42974
17.06,2.41203
17.07,2.36157
17.08,2.40033
17.09,2.39853
17.1,2.37029
17.11,2.37982
17.12,2.43055
17.13,2.29168
17.14,2.34722
17.15,2.36212
17.16,2.37985
17.17,2.35785
17.18,2.36853
17.19,2.24373
17.2,2.375
17.21,2.31253
17.22,2.36722
17.23,2.31763
17.24,2.36159
17.25,2.34857
17.26,2.33872
17.27,2.32499
17.28,2.36735
17.29,2.43373
17.3,2.43944
17.31,2.38625
17.32,2.33121
17.33,2.2805
17.34,2.27658
17.35,2.392
17.36,2.34045
17.37,2.27312
17.38,2.3161
17.39,2.3336
17.4,2.37775
17.41,2.29112
17.42,2.3682
17.43,2.317
17.44,2.38387
17.45,2.39245
17.46,2.36992
17.47,2.30287
17.48,2.34626
17.49,2.34829
17.5,2.30102
17.51,2.42704
17.52,2.462
17.53,2.51335
17.54,2.40952
17.55,2.45335
17.56,2.35347
17.57,2.3707
17.58,2.26988
17.59,2.34271
17.6,2.36794
17.61,2.37544
17.62,2.40386
17.63,2.30775
17.64,2.33491
17.65,2.3939
17.66,2.29026
17.67,2.31656
17.68,2.38443
17.69,2.42199
17.7,2.36273
17.71,2.40823
17.72,2.30925
17.73,2.32923
17.74,2.37349
17.75,2.39903
17.76,2.36189
17.77,2.38876
17.78,2.3533
17.79,2.35963
17.8,2.44105
17.81,2.44361
17.82,2.42471
17.83,2.43345
17.84,2.44532
17.85,2.40509
17.86,2.3731
17.87,2.41978
17.88,2.37232
17.89,2.38371
17.9,2.35148
17.91,2.37989
17.92,2.41296
17.93,2.27631
17.94,2.41686
17.95,2.39822
17.96,2.33764
17.97,2.36769
17.98,2.38922
17.99,2.37152
18,2.37937
18.01,2.42083
18.02,2.34662
18.03,2.32978
18.04,2.33307
18.05,2.39629
18.06,2.3777
18.07,2.38157
18.08,2.36695
18.09,2.37621
18.1,2.30209
18.11,2.306
18.12,2.34959
18.13,2.27622
18.14,2.40318
18.15,2.44493
18.16,2.34936
18.17,2.36566
18.18,2.30651
18.19,2.2713
18.2,2.33911
18.21,2.30077
18.22,2.40571
18.23,2.34509
18.24,2.37791
18.25,2.43365
18.26,2.44774
18.27,2.37312
18.28,2.45304
18.29,2.43062
18.3,2.3437
18.31,2.33355
18.32,2.31212
18.33,2.20809
18.34,2.32032
18.35,2.35581
18.36,2.30201
18.37,2.33126
18.38,2.28265
18.39,2.36712
18.4,2.27619
18.41,2.27521
18.42,2.28011
18.43,2.33849
18.44,2.25626
18.45,2.31062
18.46,2.33776
18.47,2.32005
18.48,2.35008
18.49,2.33507
18.5,2.36663
18.51,2.35472
18.52,2.36272
18.53,2.33496
18.54,2.34379
18.55,2.42749
18.56,2.37894
18.57,2.36672
18.58,2.30652
18.59,2.31892
18.6,2.39161
18.61,2.38389
18.62,2.37777
18.63,2.39956
18.64,2.37349
18.65,2.44958
18.66,2.45373
18.67,2.43034
18.68,2.5057
18.69,2.38832
18.7,2.57664
18.71,2.53372
18.72,2.51271
18.73,2.48689
18.74,2.54804
18.75,2.50415
18.76,2.55456
18.77,2.48669
18.78,2.49414
18.79,2.45435
18.8,2.48071
18.81,2.43025
18.82,2.48403
18.83,2.46107
18.84,2.46353
18.85,2.49066
18.86,2.34512
18.87,2.34344
18.88,2.41445
18.89,2.45661
18.9,2.38507
18.91,2.45985
18.92,2.48384
18.93,2.53501
18.94,2.502
18.95,2.40834
18.96,2.36237
18.97,2.33097
18.98,2.40856
18.99,2.3921
19,2.35574
19.01,2.37101
19.02,2.38891
19.03,2.39402
19.04,2.40118
19.05,2.34892
19.06,2.318
19.07,2.34372
19.08,2.37434
19.09,2.29715
19.1,2.36834
19.11,2.33505
19.12,2.37549
19.13,2.3598
19.14,2.3565
19.15,2.35768
19.16,2.36183
19.17,2.35942
19.18,2.39348
19.19,2.33403
19.2,2.36828
19.21,2.34505
19.22,2.35867
19.23,2.33151
19.24,2.36303
19.25,2.34011
19.26,2.2998
19.27,2.26765
19.28,2.34819
19.29,2.34387
19.3,2.39644
19.31,2.31928
19.32,2.41934
19.33,2.39826
19.34,2.45055
19.35,2.45697
19.36,2.4078
19.37,2.37438
19.38,2.40412
19.39,2.3983
19.4,2.35786
19.41,2.28835
19.42,2.31525
19.43,2.36511
19.44,2.37836
19.45,2.27192
19.46,2.3491
19.47,2.29631
19.48,2.35379
19.49,2.29069
19.5,2.26765
19.51,2.30216
19.52,2.28258
19.53,2.2714
19.54,2.21451
19.55,2.31532
19.56,2.3059
19.57,2.26753
19.58,2.27915
19.59,2.29033
19.6,2.24319
19.61,2.21396
19.62,2.26542
19.63,2.27889
19.64,2.33197
19.65,2.43055
19.66,2.33249
19.67,2.36725
19.68,2.33599
19.69,2.31895
19.7,2.26814
19.71,2.31163
19.72,2.27742
19.73,2.34148
19.74,2.37493
19.75,2.32074
19.76,2.30578
19.77,2.29782
19.78,2.33109
19.79,2.3546
19.8,2.37023
19.81,2.34178
19.82,2.29938
19.83,2.29271
19.84,2.23998
19.85,2.23234
19.86,2.35674
19.87,2.28723
19.88,2.32592
19.89,2.3854
19.9,2.37295
19.91,2.24791
19.92,2.3831
19.93,2.24109
19.94,2.24053
19.95,2.27554
19.96,2.29242
19.97,2.31719
19.98,2.31789
19.99,2.27165
20,2.34081
20.01,2.32753
20.02,2.29024
20.03,2.27418
20.04,2.36077
20.05,2.27836
20.06,2.22756
20.07,2.23046
20.08,2.34785
20.09,2.2308
20.1,2.20218
20.11,2.21307
20.12,2.23592
20.13,2.25002
20.14,2.28478
20.15,2.26292
20.16,2.25933
20.17,2.18804
20.18,2.19021
20.19,2.3074
20.2,2.32293
20.21,2.27443
20.22,2.31887
20.23,2.32076
20.24,2.29968
20.25,2.27134
20.26,2.2692
20.27,2.31411
20.28,2.32177
20.29,2.23312
20.3,2.26625
20.31,2.3439
20.32,2.35101
20.33,2.24547
20.34,2.33055
20.35,2.28075
20.36,2.35401
20.37,2.35447
20.38,2.37945
20.39,2.42351
20.4,2.47281
20.41,2.49134
20.42,2.35571
20.43,2.33359
20.44,2.41564
20.45,2.42632
20.46,2.4338
20.47,2.36623
20.48,2.30929
20.49,2.31004
20.5,2.25447
20.51,2.32574
20.52,2.32465
20.53,2.31908
20.54,2.40707
20.55,2.31124
20.56,2.23776
20.57,2.354
20.58,2.27049
20.59,2.21988
20.6,2.27328
20.61,2.32527
20.62,2.3323
20.63,2.36908
20.64,2.35828
20.65,2.28569
20.66,2.34531
20.67,2.42252
20.68,2.41765
20.69,2.28017
20.7,2.3431
20.71,2.25445
20.72,2.3141
20.73,2.25033
20.74,2.29616
20.75,2.23612
20.76,2.25761
20.77,2.29262
20.78,2.34681
20.79,2.24665
20.8,2.33561
20.81,2.40963
20.82,2.35636
20.83,2.34882
20.84,2.39074
20.85,2.38656
20.86,2.31501
20.87,2.27439
20.88,2.24196
20.89,2.30399
20.9,2.35274
20.91,2.3081
20.92,2.25245
20.93,2.34647
20.94,2.24005
20.95,2.24941
20.96,2.24215
20.97,2.24584
20.98,2.2466
20.99,2.15519
21,2.22517
21.01,2.15634
21.02,2.19061
21.03,2.16573
21.04,2.11568
21.05,2.11313
21.06,2.09207
21.07,2.0433
21.08,2.04521
21.09,2.07186
21.1,2.15181
21.11,2.20296
21.12,2.15961
21.13,2.1598
21.14,2.24331
21.15,2.19524
21.16,2.22143
21.17,2.19864
21.18,2.0697
21.19,2.16116
21.2,2.20622
21.21,2.26861
21.22,2.25029
21.23,2.09907
21.24,2.1034
21.25,2.19024
21.26,2.2397
21.27,2.19242
21.28,2.13208
21.29,2.17877
21.3,2.12542
21.31,2.16226
21.32,2.24625
21.33,2.12733
21.34,2.22965
21.35,2.12593
21.36,2.23969
21.37,2.1735
21.38,2.24679
21.39,2.208
21.4,2.13499
21.41,2.21941
21.42,2.14845
21.43,2.18188
21.44,2.24566
21.45,2.15121
21.46,2.19998
21.47,2.23549
21.48,2.2331
21.49,2.32803
21.5,2.30542
21.51,2.15183
21.52,2.20343
21.53,2.20839
21.54,2.21813
21.55,2.19936
21.56,2.32187
21.57,2.24519
21.58,2.27905
21.59,2.23846
21.6,2.26619
21.61,2.25153
21.62,2.30289
21.63,2.23715
21.64,2.26411
21.65,2.22458
21.66,2.30773
21.67,2.09491
21.68,2.14948
21.69,2.27589
21.7,2.21479
21.71,2.22328
21.72,2.31434
21.73,2.29024
21.74,2.22809
21.75,2.2142
21.76,2.24171
21.77,2.22438
21.78,2.17481
21.79,2.28414
21.8,2.27447
21.81,2.27163
21.82,2.21813
21.83,2.23899
21.84,2.29663
21.85,2.26218
21.86,2.27625
21.87,2.21584
21.88,2.23738
21.89,2.27622
21.9,2.35675
21.91,2.31029
21.92,2.38978
21.93,2.34385
21.94,2.35168
21.95,2.29072
21.96,2.34155
21.97,2.28692
21.98,2.24206
21.99,2.2518
22,2.31519
22.01,2.3411
22.02,2.34979
22.03,2.33644
22.04,2.3706
22.05,2.30511
22.06,2.37036
22.07,2.35463
22.08,2.28841
22.09,2.26794
22.1,2.33714
22.11,2.33793
22.12,2.23149
22.13,2.24171
22.14,2.30702
22.15,2.39091
22.16,2.22372
22.17,2.25246
22.18,2.25294
22.19,2.31396
22.2,2.39918
22.21,2.35168
22.22,2.47608
22.23,2.3695
22.24,2.29515
22.25,2.30862
22.26,2.30447
22.27,2.31146
22.28,2.28715
22.29,2.24868
22.3,2.23944
22.31,2.311
22.32,2.31049
22.33,2.25042
22.34,2.27818
22.35,2.23634
22.36,2.28608
22.37,2.21577
22.38,2.22836
22.39,2.1934
22.4,2.19645
22.41,2.18825
22.42,2.13791
22.43,2.17631
22.44,2.18361
22.45,2.27735
22.46,2.15434
22.47,2.23556
22.48,2.20242
22.49,2.25985
22.5,2.25101
22.51,2.21105
22.52,2.27892
22.53,2.24703
22.54,2.23673
22.55,2.13125
22.56,2.20979
22.57,2.17366
22.58,2.1253
22.59,2.18896
22.6,2.17566
22.61,2.21863
22.62,2.20447
22.63,2.19627
22.64,2.17284
22.65,2.11064
22.66,2.17017
22.67,2.12923
22.68,2.16596
22.69,2.15681
22.7,2.15436
22.71,2.16768
22.72,2.17147
22.73,2.22676
22.74,2.2159
22.75,2.22998
22.76,2.25923
22.77,2.2689
22.78,2.17276
22.79,2.19699
22.8,2.24853
22.81,2.19694
22.82,2.23364
22.83,2.37339
22.84,2.27537
22.85,2.38358
22.86,2.22723
22.87,2.26524
22.88,2.30612
22.89,2.1702
22.9,2.23114
22.91,2.23889
22.92,2.20342
22.93,2.27053
22.94,2.23592
22.95,2.27696
22.96,2.26626
22.97,2.27037
22.98,2.32794
22.99,2.33091
23,2.28432
23.01,2.32754
23.02,2.33614
23.03,2.30904
23.04,2.19792
23.05,2.22552
23.06,2.23268
23.07,2.17846
23.08,2.24763
23.09,2.24988
23.1,2.26204
23.11,2.17014
23.12,2.22382
23.13,2.23852
23.14,2.24412
23.15,2.26091
23.16,2.27568
23.17,2.22865
23.18,2.24877
23.19,2.21431
23.2,2.1991
23.21,2.16812
23.22,2.11484
23.23,2.00497
23.24,2.06056
23.25,2.18651
23.26,2.16457
23.27,2.15412
23.28,2.20649
23.29,2.17561
23.3,2.16044
23.31,2.0298
23.32,2.13518
23.33,2.10963
23.34,2.11545
23.35,2.12576
23.36,2.10098
23.37,2.09915
23.38,2.09505
23.39,2.12345
23.4,2.22675
23.41,2.27907
23.42,2.28515
23.43,2.2071
23.44,2.23817
23.45,2.17125
23.46,2.2332
23.47,2.22243
23.48,2.20269
23.49,2.1674
23.5,2.19399
23.51,2.21525
23.52,2.15341
23.53,2.12296
23.54,2.16285
23.55,2.20958
23.56,2.1619
23.57,2.10478
23.58,2.21357
23.59,2.17516
23.6,2.25451
23.61,2.15744
23.62,2.16988
23.63,2.19137
23.64,2.17839
23.65,2.16055
23.66,2.1802
23.67,2.17624
23.68,2.23703
23.69,2.26344
23.7,2.22159
23.71,2.12995
23.72,2.07835
23.73,2.04238
23.74,2.02977
23.75,2.12596
23.76,1.98578
23.77,2.00092
23.78,2.1638
23.79,2.17975
23.8,2.21171
23.81,2.25079
23.82,2.24334
23.83,2.09861
23.84,2.08906
23.85,2.03056
23.86,1.9905
23.87,2.05615
23.88,2.11533
23.89,2.09045
23.9,2.16273
23.91,2.10744
23.92,2.21931
23.93,1.97051
23.94,2.07128
23.95,2.09361
23.96,2.12309
23.97,2.17025
23.98,2.1162
23.99,2.09971
24,2.06267
24.01,2.05
24.02,2.08696
24.03,2.12917
24.04,2.05992
24.05,2.13711
24.06,2.1959
24.07,2.10052
24.08,2.1444
24.09,2.16935
24.1,2.20932
24.11,2.20575
24.12,2.13062
24.13,2.23531
24.14,2.06253
24.15,2.10375
24.16,2.06516
24.17,2.13782
24.18,2.22332
24.19,2.11883
24.2,2.16215
24.21,2.28126
24.22,2.27383
24.23,2.28877
24.24,2.22032
24.25,2.17733
24.26,2.18482
24.27,2.18158
24.28,2.21926
24.29,2.17708
24.3,2.3089
24.31,2.31156
24.32,2.31347
24.33,2.26579
24.34,2.11534
24.35,2.07184
24.36,2.08942
24.37,1.99556
24.38,2.05565
24.39,2.09304
24.4,2.07521
24.41,2.07091
24.42,2.17279
24.43,2.09046
24.44,2.15564
24.45,2.0428
24.46,2.01596
24.47,2.07501
24.48,2.07585
24.49,2.12901
24.5,2.17895
24.51,2.09725
24.52,2.09757
24.53,2.11018
24.54,2.00271
24.55,2.12266
24.56,2.04568
24.57,2.15021
24.58,2.08491
24.59,2.13129
24.6,2.15657
24.61,2.27852
24.62,2.23116
24.63,2.13313
24.64,2.31954
24.65,2.35415
24.66,2.33827
24.67,2.25143
24.68,2.14412
24.69,2.15725
24.7,2.20865
24.71,2.07781
24.72,2.23807
24.73,2.07121
24.74,2.16859
24.75,2.11609
24.76,2.1588
24.77,1.96284
24.78,2.12915
24.79,2.06342
24.8,1.99721
24.81,2.03166
24.82,2.13289
24.83,2.2046
24.84,2.1988
24.85,2.16772
24.86,2.22808
24.87,2.06319
24.88,2.06525
24.89,2.16672
24.9,2.13165
24.91,2.11194
24.92,2.15833
24.93,2.1516
24.94,2.29164
24.95,2.20685
24.96,2.25446
24.97,2.26475
24.98,2.26197
24.99,2.26494
25,2.28768
25.01,2.15857
25.02,2.19148
25.03,2.17983
25.04,2.19179
25.05,2.15792
25.06,2.18546
25.07,2.14682
25.08,2.15801
25.09,2.12104
25.1,2.0714
25.11,2.06676
25.12,2.09313
25.13,2.11614
25.14,2.04963
25.15,2.0806
25.16,2.09479
25.17,2.15064
25.18,2.25152
25.19,2.34536
25.2,2.36183
25.21,2.33958
25.22,2.19593
25.23,2.22631
25.24,2.36415
25.25,2.33988
25.26,2.2204
25.27,2.28239
25.28,2.29061
25.29,2.26385
25.3,2.26216
25.31,2.22384
25.32,2.24731
25.33,2.22268
25.34,2.27221
25.35,2.2775
25.36,2.21581
25.37,2.16053
25.38,2.23935
25.39,2.19901
25.4,2.19206
25.41,2.12157
25.42,2.14672
25.43,2.14591
25.44,2.19066
25.45,2.16652
25.46,2.14484
25.47,2.08798
25.48,1.98908
25.49,2.01187
25.5,2.04647
25.51,2.11232
25.52,2.10133
25.53,2.09861
25.54,2.00176
25.55,2.11073
25.56,2.0628
25.57,2.06607
25.58,2.02016
25.59,1.96792
25.6,2.0191
25.61,2.10713
25.62,2.12642
25.63,2.0079
25.64,2.03842
25.65,2.12259
25.66,2.06633
25.67,2.09573
25.68,2.07123
25.69,2.05641
25.7,2.11876
25.71,2.00193
25.72,2.01537
25.73,1.9707
25.74,2.03939
25.75,2.01941
25.76,2.0301
25.77,2.04811
25.78,1.95812
25.79,1.94831
25.8,1.95881
25.81,2.06787
25.82,1.95291
25.83,1.97051
25.84,1.99819
25.85,2.04411
25.86,2.12885
25.87,2.11193
25.88,2.1108
25.89,2.07618
25.9,2.04493
25.91,2.11542
25.92,2.0377
25.93,2.04788
25.94,2.04796
25.95,2.06924
25.96,2.14136
25.97,2.07783
25.98,2.12675
25.99,2.09725
26,2.0718
26.01,2.05973
26.02,2.12789
26.03,2.28977
26.04,2.19331
26.05,2.32957
26.06,2.27545
26.07,2.38982
26.08,2.3823
26.09,2.39919
26.1,2.33601
26.11,2.33245
26.12,2.41062
26.13,2.42605
26.14,2.48611
26.15,2.37159
26.16,2.36226
26.17,2.29158
26.18,2.29607
26.19,2.23697
26.2,2.1613
26.21,2.21234
26.22,2.24031
26.23,2.19214
26.24,2.17051
26.25,2.17478
26.26,2.30651
26.27,2.33577
26.28,2.27623
26.29,2.35375
26.3,2.39841
26.31,2.36119
26.32,2.43355
26.33,2.42128
26.34,2.43258
26.35,2.34528
26.36,2.25667
26.37,2.28249
26.38,2.27563
26.39,2.34744
26.4,2.3433
26.41,2.37671
26.42,2.29751
26.43,2.36741
26.44,2.39821
26.45,2.38994
26.46,2.41424
26.47,2.38948
26.48,2.35626
26.49,2.43602
26.5,2.37383
26.51,2.33983
26.52,2.3829
26.53,2.40405
26.54,2.33477
26.55,2.38274
26.56,2.38764
26.57,2.38537
26.58,2.34807
26.59,2.37787
26.6,2.3848
26.61,2.36002
26.62,2.37676
26.63,2.33851
26.64,2.3075
26.65,2.32264
26.66,2.35114
26.67,2.26068
26.68,2.31018
26.69,2.3688
26.7,2.34941
26.71,2.38136
26.72,2.38949
26.73,2.38284
26.74,2.40375
26.75,2.47648
26.76,2.47051
26.77,2.44027
26.78,2.3048
26.79,2.44173
26.8,2.42852
26.81,2.38198
26.82,2.3814
26.83,2.39273
26.84,2.35935
26.85,2.28672
26.86,2.35336
26.87,2.37827
26.88,2.43514
26.89,2.46292
26.9,2.43255
26.91,2.49099
26.92,2.47449
26.93,2.48077
26.94,2.50849
26.95,2.48462
26.96,2.40482
26.97,2.4548
26.98,2.44361
26.99,2.44585
27,2.49618
27.01,2.45191
27.02,2.44469
27.03,2.42473
27.04,2.48362
27.05,2.46228
27.06,2.45668
27.07,2.45956
27.08,2.45056
27.09,2.42336
27.1,2.41521
27.11,2.42366
27.12,2.47095
27.13,2.43797
27.14,2.38718
27.15,2.44695
27.16,2.47135
27.17,2.44212
27.18,2.43688
27.19,2.43119
27.2,2.40146
27.21,2.44452
27.22,2.39677
27.23,2.41649
27.24,2.39024
27.25,2.42585
27.26,2.41515
27.27,2.37091
27.28,2.3825
27.29,2.44593
27.3,2.43007
27.31,2.39919
27.32,2.42032
27.33,2.4158
27.34,2.40928
27.35,2.38852
27.36,2.46202
27.37,2.42474
27.38,2.47319
27.39,2.45759
27.4,2.46152
27.41,2.50638
27.42,2.48603
27.43,2.4392
27.44,2.37615
27.45,2.42739
27.46,2.47656
27.47,2.5072
27.48,2.44438
27.49,2.43477
27.5,2.37681
27.51,2.4011
27.52,2.35028
27.53,2.34914
27.54,2.40854
27.55,2.40944
27.56,2.38558
27.57,2.34882
27.58,2.39467
27.59,2.39986
27.6,2.45035
27.61,2.32163
27.62,2.41278
27.63,2.37587
27.64,2.46303
27.65,2.43169
27.66,2.46835
27.67,2.40393
27.68,2.47128
27.69,2.30488
27.7,2.28412
27.71,2.35356
27.72,2.35921
27.73,2.36994
27.74,2.31033
27.75,2.40684
27.76,2.43424
27.77,2.38034
27.78,2.39048
27.79,2.32289
27.8,2.44455
27.81,2.46097
27.82,2.40324
27.83,2.46172
27.84,2.40838
27.85,2.41247
27.86,2.43118
27.87,2.48713
27.88,2.41213
27.89,2.46269
27.9,2.38369
27.91,2.35517
27.92,2.41107
27.93,2.32692
27.94,2.35851
27.95,2.40475
27.96,2.42639
27.97,2.3817
27.98,2.40559
27.99,2.45348
28,2.35909
28.01,2.46611
28.02,2.45446
28.03,2.42536
28.04,2.50671
28.05,2.48912
28.06,2.46242
28.07,2.51142
28.08,2.43787
28.09,2.49612
28.1,2.488
28.11,2.46512
28.12,2.47657
28.13,2.38786
28.14,2.44725
28.15,2.38179
28.16,2.44519
28.17,2.37771
28.18,2.45478
28.19,2.45554
28.2,2.3843
28.21,2.44987
28.22,2.50192
28.23,2.41253
28.24,2.5075
28.25,2.56069
28.26,2.41423
28.27,2.42677
28.28,2.54205
28.29,2.40358
28.3,2.46953
28.31,2.43833
28.32,2.48637
28.33,2.46279
28.34,2.47251
28.35,2.50409
28.36,2.38578
28.37,2.42743
28.38,2.47934
28.39,2.43464
28.4,2.52485
28.41,2.449
28.42,2.35739
28.43,2.50988
28.44,2.52326
28.45,2.49052
28.46,2.49261
28.47,2.44719
28.48,2.48655
28.49,2.47197
28.5,2.48468
28.51,2.48668
28.52,2.53825
28.53,2.47565
28.54,2.50349
28.55,2.40216
28.56,2.40695
28.57,2.44059
28.58,2.41806
28.59,2.40808
28.6,2.41477
28.61,2.43011
28.62,2.45281
28.63,2.50716
28.64,2.44389
28.65,2.49317
28.66,2.39453
28.67,2.44507
28.68,2.42833
28.69,2.47067
28.7,2.42122
28.71,2.42968
28.72,2.31196
28.73,2.40744
28.74,2.4366
28.75,2.46658
28.76,2.37954
28.77,2.38232
28.78,2.41878
28.79,2.33183
28.8,2.35067
28.81,2.44055
28.82,2.45039
28.83,2.4139
28.84,2.38458
28.85,2.39082
28.86,2.40976
28.87,2.38234
28.88,2.39195
28.89,2.3776
28.9,2.37738
28.91,2.38809
28.92,2.45659
28.93,2.33205
28.94,2.32322
28.95,2.33917
28.96,2.34489
28.97,2.36154
28.98,2.319
28.99,2.38192
29,2.4205
29.01,2.34241
29.02,2.40427
29.03,2.3379
29.04,2.33989
29.05,2.38401
29.06,2.43618
29.07,2.40058
29.08,2.39569
29.09,2.43895
29.1,2.37315
29.11,2.42291
29.12,2.38484
29.13,2.54578
29.14,2.45756
29.15,2.39248
29.16,2.33265
29.17,2.34849
29.18,2.33717
29.19,2.4085
29.2,2.42048
29.21,2.40809
29.22,2.39906
29.23,2.40273
29.24,2.41048
29.25,2.32689
29.26,2.27806
29.27,2.33941
29.28,2.4406
29.29,2.44802
29.3,2.41524
29.31,2.39341
29.32,2.3555
29.33,2.37034
29.34,2.41788
29.35,2.41757
29.36,2.32748
29.37,2.37914
29.38,2.47538
29.39,2.50337
29.4,2.45411
29.41,2.43749
29.42,2.35423
29.43,2.41604
29.44,2.3701
29.45,2.42328
29.46,2.43137
29.47,2.39771
29.48,2.42263
29.49,2.42905
29.5,2.34805
29.51,2.36935
29.52,2.45692
29.53,2.33699
29.54,2.39914
29.55,2.40977
29.56,2.43622
29.57,2.48843
29.58,2.43505
29.59,2.45213
29.6,2.48312
29.61,2.47066
29.62,2.46098
29.63,2.46328
29.64,2.39003
29.65,2.5063
29.66,2.35393
29.67,2.4226
29.68,2.4036
29.69,2.40209
29.7,2.28414
29.71,2.29693
29.72,2.32657
29.73,2.39916
29.74,2.35927
29.75,2.37832
29.76,2.31388
29.77,2.36871
29.78,2.45755
29.79,2.42523
29.8,2.4442
29.81,2.44078
29.82,2.33281
29.83,2.36332
29.84,2.37587
29.85,2.36387
29.86,2.42002
29.87,2.39331
29.88,2.39613
29.89,2.42745
29.9,2.51172
29.91,2.39009
29.92,2.39372
29.93,2.45618
29.94,2.37657
29.95,2.42089
29.96,2.38972
29.97,2.42517
29.98,2.4471
29.99,2.42455
30,2.42283
30.01,2.36811
30.02,2.32908
30.03,2.25043
30.04,2.36113
30.05,2.34576
30.06,2.36816
30.07,2.30714
30.08,2.35127
30.09,2.27908
30.1,2.28867
30.11,2.31474
30.12,2.39861
30.13,2.38279
30.14,2.3344
30.15,2.42465
30.16,2.36517
30.17,2.44455
30.18,2.31082
30.19,2.32153
30.2,2.2907
30.21,2.31505
30.22,2.41355
30.23,2.37532
30.24,2.36395
30.25,2.46869
30.26,2.41679
30.27,2.41447
30.28,2.40429
30.29,2.46999
30.3,2.41752
30.31,2.37557
30.32,2.35162
30.33,2.36166
30.34,2.41137
30.35,2.31049
30.36,2.31503
30.37,2.42801
30.38,2.42646
30.39,2.39387
30.4,2.27469
30.41,2.37193
30.42,2.43166
30.43,2.36913
30.44,2.37457
30.45,2.44703
30.46,2.36916
30.47,2.4642
30.48,2.42441
30.49,2.3925
30.5,2.21263
30.51,2.3415
30.52,2.34747
30.53,2.30491
30.54,2.32207
30.55,2.34035
30.56,2.35932
30.57,2.28824
30.58,2.26003
30.59,2.28375
30.6,2.32177
30.61,2.248
30.62,2.24329
30.63,2.30862
30.64,2.31517
30.65,2.25666
30.66,2.23895
30.67,2.29776
30.68,2.33281
30.69,2.32472
30.7,2.31491
30.71,2.35857
30.72,2.34402
30.73,2.2818
30.74,2.21289
30.75,2.25314
30.76,2.27892
30.77,2.30129
30.78,2.2714
30.79,2.21254
30.8,2.19121
30.81,2.19906
30.82,2.23527
30.83,2.2452
30.84,2.30926
30.85,2.25776
30.86,2.23348
30.87,2.36296
30.88,2.304
30.89,2.43632
30.9,2.36707
30.91,2.31352
30.92,2.30911
30.93,2.33708
30.94,2.20647
30.95,2.29263
30.96,2.38848
30.97,2.37906
30.98,2.27731
30.99,2.28932
31,2.29017
31.01,2.1986
31.02,2.20122
31.03,2.32934
31.04,2.31011
31.05,2.2614
31.06,2.19175
31.07,2.29805
31.08,2.32157
