"Time (ns)","RMSD (Å)"
15.49,2.57658
15.5,2.62827
15.51,2.61982
15.52,2.65428
15.53,2.58677
15.54,2.59719
15.55,2.499
15.56,2.55958
15.57,2.55514
15.58,2.58211
15.59,2.68404
15.6,2.59292
15.61,2.62425
15.62,2.59641
15.63,2.59839
15.64,2.51905
15.65,2.53489
15.66,2.58709
15.67,2.70166
15.68,2.5887
15.69,2.70538
15.7,2.64417
15.71,2.68771
15.72,2.63884
15.73,2.53745
15.74,2.58416
15.75,2.58457
15.76,2.6734
15.77,2.62738
15.78,2.60115
15.79,2.65003
15.8,2.56913
15.81,2.54883
15.82,2.54809
15.83,2.59581
15.84,2.61736
15.85,2.67287
15.86,2.65031
15.87,2.63367
15.88,2.66805
15.89,2.64971
15.9,2.6548
15.91,2.64032
15.92,2.58811
15.93,2.55335
15.94,2.50681
15.95,2.63498
15.96,2.57804
15.97,2.59566
15.98,2.62322
15.99,2.58038
16,2.59457
16.01,2.60108
16.02,2.5801
16.03,2.7105
16.04,2.71194
16.05,2.53555
16.06,2.63204
16.07,2.70573
16.08,2.6956
16.09,2.76529
16.1,2.65793
16.11,2.63271
16.12,2.66231
16.13,2.72318
16.14,2.78487
16.15,2.70874
16.16,2.69594
16.17,2.60851
16.18,2.61387
16.19,2.58208
16.2,2.67792
16.21,2.57813
16.22,2.51986
16.23,2.59852
16.24,2.51471
16.25,2.60271
16.26,2.63781
16.27,2.67437
16.28,2.63436
16.29,2.63234
16.3,2.55639
16.31,2.59799
16.32,2.49103
16.33,2.47655
16.34,2.5117
16.35,2.45749
16.36,2.43017
16.37,2.32659
16.38,2.41219
16.39,2.43073
16.4,2.36833
16.41,2.51586
16.42,2.44059
16.43,2.38987
16.44,2.37575
16.45,2.48
16.46,2.37786
16.47,2.38363
16.48,2.32669
16.49,2.39226
16.5,2.33267
16.51,2.34406
16.52,2.30451
16.53,2.30465
16.54,2.39066
16.55,2.42174
16.56,2.43132
16.57,2.4981
16.58,2.52951
16.59,2.56607
16.6,2.53052
16.61,2.59633
16.62,2.48904
16.63,2.48394
16.64,2.3435
16.65,2.35578
16.66,2.41216
16.67,2.48933
16.68,2.56411
16.69,2.57522
16.7,2.67585
16.71,2.68973
16.72,2.63492
16.73,2.56209
16.74,2.54371
16.75,2.60594
16.76,2.56398
16.77,2.55518
16.78,2.57803
16.79,2.58789
16.8,2.53605
16.81,2.60543
16.82,2.59988
16.83,2.6355
16.84,2.63115
16.85,2.58812
16.86,2.57964
16.87,2.51541
16.88,2.58738
16.89,2.55177
16.9,2.52233
16.91,2.52696
16.92,2.57262
16.93,2.56575
16.94,2.44131
16.95,2.49935
16.96,2.50126
16.97,2.69441
16.98,2.64794
16.99,2.73016
17,2.67436
17.01,2.57724
17.02,2.63537
17.03,2.66588
17.04,2.5656
17.05,2.57619
17.06,2.51348
17.07,2.54117
17.08,2.53539
17.09,2.59132
17.1,2.38495
17.11,2.47143
17.12,2.49143
17.13,2.49091
17.14,2.6176
17.15,2.49922
17.16,2.4812
17.17,2.53959
17.18,2.49664
17.19,2.47106
17.2,2.40172
17.21,2.41799
17.22,2.37513
17.23,2.28954
17.24,2.23931
17.25,2.21576
17.26,2.33438
17.27,2.2358
17.28,2.22867
17.29,2.24726
17.3,2.2714
17.31,2.1773
17.32,2.26803
17.33,2.14738
17.34,2.12266
17.35,2.29155
17.36,2.26613
17.37,2.24302
17.38,2.11648
17.39,2.17632
17.4,2.18058
17.41,2.15895
17.42,2.14387
17.43,2.23762
17.44,2.20608
17.45,2.29598
17.46,2.30307
17.47,2.20946
17.48,2.26664
17.49,2.35413
17.5,2.30881
17.51,2.38968
17.52,2.29854
17.53,2.26695
17.54,2.26402
17.55,2.16945
17.56,2.2265
17.57,2.2451
17.58,2.19128
17.59,2.28039
17.6,2.3622
17.61,2.28955
17.62,2.31744
17.63,2.24894
17.64,2.18725
17.65,2.16239
17.66,2.35561
17.67,2.26621
17.68,2.28669
17.69,2.35552
17.7,2.23617
17.71,2.23054
17.72,2.18261
17.73,2.27871
17.74,2.21259
17.75,2.25461
17.76,2.21384
17.77,2.16202
17.78,2.27121
17.79,2.26254
17.8,2.27968
17.81,2.33273
17.82,2.26767
17.83,2.26407
17.84,2.37091
17.85,2.35728
17.86,2.33012
17.87,2.17229
17.88,2.20392
17.89,2.22984
17.9,2.26281
17.91,2.25697
17.92,2.17723
17.93,2.14553
17.94,2.16829
17.95,2.1836
17.96,2.14016
17.97,2.16277
17.98,2.24863
17.99,2.25579
18,2.29718
18.01,2.38896
18.02,2.47025
18.03,2.37173
18.04,2.30312
18.05,2.39176
18.06,2.37633
18.07,2.32072
18.08,2.33634
18.09,2.33093
18.1,2.22569
18.11,2.31847
18.12,2.26444
18.13,2.27752
18.14,2.23333
18.15,2.17633
18.16,2.15899
18.17,2.15206
18.18,2.13028
18.19,2.04236
18.2,2.17848
18.21,2.21836
18.22,2.21866
18.23,2.19663
18.24,2.22946
18.25,2.20554
18.26,2.27015
18.27,2.22549
18.28,2.24143
18.29,2.17341
18.3,2.22651
18.31,2.31539
18.32,2.25534
18.33,2.31565
18.34,2.30013
18.35,2.27432
18.36,2.18964
18.37,2.17627
18.38,2.16867
18.39,2.17354
18.4,2.23046
18.41,2.16921
18.42,2.13662
18.43,2.22399
18.44,2.16342
18.45,2.19739
18.46,2.14904
18.47,2.20939
18.48,2.24603
18.49,2.25582
18.5,2.26059
18.51,2.29937
18.52,2.20642
18.53,2.1682
18.54,2.1987
18.55,2.15135
18.56,2.10691
18.57,2.1764
18.58,2.18786
18.59,2.15748
18.6,2.23507
18.61,2.17597
18.62,2.1964
18.63,2.13332
18.64,2.29805
18.65,2.20023
18.66,2.2238
18.67,2.1272
18.68,2.10924
18.69,2.10651
18.7,2.11659
18.71,2.18446
18.72,2.25727
18.73,2.19225
18.74,2.19323
18.75,2.25923
18.76,2.24908
18.77,2.25
18.78,2.23853
18.79,2.24973
18.8,2.21711
18.81,2.19741
18.82,2.24146
18.83,2.23883
18.84,2.29533
18.85,2.32821
18.86,2.28637
18.87,2.28693
18.88,2.25959
18.89,2.23248
18.9,2.26817
18.91,2.29281
18.92,2.2059
18.93,2.17479
18.94,2.19451
18.95,2.23379
18.96,2.24304
18.97,2.19619
18.98,2.209
18.99,2.22744
19,2.22722
19.01,2.19343
19.02,2.2302
19.03,2.23413
19.04,2.24915
19.05,2.27252
19.06,2.20558
19.07,2.23161
19.08,2.2628
19.09,2.29741
19.1,2.26577
19.11,2.20704
19.12,2.2123
19.13,2.20677
19.14,2.21718
19.15,2.24543
19.16,2.24784
19.17,2.31317
19.18,2.31817
19.19,2.23433
19.2,2.35221
19.21,2.22754
19.22,2.30448
19.23,2.32792
19.24,2.20178
19.25,2.20319
19.26,2.24251
19.27,2.11788
19.28,2.14817
19.29,2.16439
19.3,2.10903
19.31,2.18511
19.32,2.23174
19.33,2.15716
19.34,2.14985
19.35,2.19108
19.36,2.18146
19.37,2.1593
19.38,2.17371
19.39,2.17195
19.4,2.16882
19.41,2.20566
19.42,2.16979
19.43,2.20704
19.44,2.15019
19.45,2.12934
19.46,2.19416
19.47,2.24215
19.48,2.24608
19.49,2.2043
19.5,2.2185
19.51,2.21731
19.52,2.29431
19.53,2.21693
19.54,2.18577
19.55,2.13205
19.56,2.13831
19.57,2.1986
19.58,2.2072
19.59,2.17838
19.6,2.17874
19.61,2.23047
19.62,2.36259
19.63,2.21076
19.64,2.20381
19.65,2.19636
19.66,2.12668
19.67,2.08938
19.68,2.11232
19.69,2.18225
19.7,2.1086
19.71,2.16073
19.72,2.21191
19.73,2.1439
19.74,2.15488
19.75,2.06271
19.76,2.04322
19.77,2.07722
19.78,2.01407
19.79,2.08349
19.8,2.02215
19.81,2.05474
19.82,2.0152
19.83,2.11366
19.84,2.11387
19.85,2.11257
19.86,2.09903
19.87,2.22103
19.88,2.09759
19.89,2.14406
19.9,2.11366
19.91,2.11255
19.92,2.12688
19.93,2.10436
19.94,2.054
19.95,2.07193
19.96,2.1275
19.97,2.11977
19.98,2.13781
19.99,2.11089
20,2.14279
20.01,2.13208
20.02,2.19437
20.03,2.1322
20.04,2.12774
20.05,2.19465
20.06,2.17204
20.07,2.1195
20.08,2.15054
20.09,2.11214
20.1,2.08158
20.11,2.04413
20.12,2.16788
20.13,2.12856
20.14,2.15082
20.15,2.13112
20.16,2.09098
20.17,2.13582
20.18,2.17537
20.19,2.12977
20.2,2.15813
20.21,2.22128
20.22,2.14582
20.23,2.1077
20.24,2.26841
20.25,2.16069
20.26,2.14695
20.27,2.25476
20.28,2.18
20.29,2.2726
20.3,2.22483
20.31,2.17814
20.32,2.20691
20.33,2.15031
20.34,2.17022
20.35,2.10653
20.36,2.09818
20.37,2.18739
20.38,2.17404
20.39,2.1936
20.4,2.20443
20.41,2.24646
20.42,2.15559
20.43,2.18381
20.44,2.10494
20.45,2.22714
20.46,2.1724
20.47,2.16015
20.48,2.15517
20.49,2.21121
20.5,2.2085
20.51,2.14882
20.52,2.23759
20.53,2.13794
20.54,2.10909
20.55,2.15634
20.56,2.13693
20.57,2.13184
20.58,2.10554
20.59,2.0816
20.6,2.16173
20.61,2.16417
20.62,2.16197
20.63,2.25894
20.64,2.18463
20.65,2.2386
20.66,2.25132
20.67,2.31351
20.68,2.27829
20.69,2.39176
20.7,2.36465
20.71,2.19927
20.72,2.19433
20.73,2.19883
20.74,2.27228
20.75,2.18745
20.76,2.20302
20.77,2.13407
20.78,2.15233
20.79,2.26884
20.8,2.27218
20.81,2.29711
20.82,2.26811
20.83,2.26252
20.84,2.32647
20.85,2.24738
20.86,2.31656
20.87,2.29107
20.88,2.27668
20.89,2.22124
20.9,2.2101
20.91,2.2706
20.92,2.28335
20.93,2.27526
20.94,2.23236
20.95,2.15119
20.96,2.29222
20.97,2.24571
20.98,2.2972
20.99,2.28027
21,2.33641
21.01,2.29059
21.02,2.35739
21.03,2.33768
21.04,2.38132
21.05,2.38456
21.06,2.34087
21.07,2.37061
21.08,2.2664
21.09,2.15307
21.1,2.28863
21.11,2.30013
21.12,2.31277
21.13,2.38404
21.14,2.37235
21.15,2.31194
21.16,2.28724
21.17,2.27385
21.18,2.32399
21.19,2.33432
21.2,2.30411
21.21,2.45022
21.22,2.36889
21.23,2.39489
21.24,2.38284
21.25,2.3206
21.26,2.32221
21.27,2.26694
21.28,2.24281
21.29,2.31091
21.3,2.30969
21.31,2.29885
21.32,2.32409
21.33,2.29586
21.34,2.2908
21.35,2.29736
21.36,2.30083
21.37,2.36419
21.38,2.34351
21.39,2.38721
21.4,2.30293
21.41,2.28896
21.42,2.24674
21.43,2.37309
21.44,2.36029
21.45,2.3462
21.46,2.25872
21.47,2.28727
21.48,2.25835
21.49,2.3043
21.5,2.31079
21.51,2.3184
21.52,2.25904
21.53,2.22098
21.54,2.3338
21.55,2.24748
21.56,2.21336
21.57,2.2131
21.58,2.14361
21.59,2.13976
21.6,2.17483
21.61,2.32124
21.62,2.35601
21.63,2.34052
21.64,2.22647
21.65,2.17206
21.66,2.18988
21.67,2.23014
21.68,2.22574
21.69,2.21559
21.7,2.24734
21.71,2.25406
21.72,2.17882
21.73,2.30639
21.74,2.3088
21.75,2.35969
21.76,2.31767
21.77,2.31174
21.78,2.27298
21.79,2.3296
21.8,2.25861
21.81,2.30664
21.82,2.15819
21.83,2.1966
21.84,2.20448
21.85,2.25698
21.86,2.23617
21.87,2.16333
21.88,2.20351
21.89,2.17594
21.9,2.26053
21.91,2.20923
21.92,2.19652
21.93,2.22166
21.94,2.16659
21.95,2.21737
21.96,2.15704
21.97,2.18886
21.98,2.22227
21.99,2.30046
22,2.2626
22.01,2.32245
22.02,2.23951
22.03,2.29347
22.04,2.27745
22.05,2.27028
22.06,2.29414
22.07,2.3003
22.08,2.2888
22.09,2.2796
22.1,2.27198
22.11,2.25101
22.12,2.27479
22.13,2.22651
22.14,2.28801
22.15,2.31467
22.16,2.34564
22.17,2.33288
22.18,2.24746
22.19,2.21611
22.2,2.23041
22.21,2.13828
22.22,2.19243
22.23,2.27226
22.24,2.30619
22.25,2.29759
22.26,2.21038
22.27,2.1917
22.28,2.22881
22.29,2.29994
22.3,2.32122
22.31,2.31207
22.32,2.26126
22.33,2.24353
22.34,2.25197
22.35,2.38955
22.36,2.43147
22.37,2.49846
22.38,2.3784
22.39,2.38893
22.4,2.44487
22.41,2.38543
22.42,2.47181
22.43,2.47499
22.44,2.41152
22.45,2.50247
22.46,2.40981
22.47,2.43827
22.48,2.45116
22.49,2.42176
22.5,2.39732
22.51,2.3377
22.52,2.35171
22.53,2.40392
22.54,2.40429
22.55,2.53795
22.56,2.51343
22.57,2.35803
22.58,2.37133
22.59,2.34952
22.6,2.36564
22.61,2.34692
22.62,2.34961
22.63,2.39631
22.64,2.3794
22.65,2.27774
22.66,2.35486
22.67,2.31643
22.68,2.35398
22.69,2.30061
22.7,2.23609
22.71,2.29455
22.72,2.4298
22.73,2.31147
22.74,2.23045
22.75,2.27088
22.76,2.23466
22.77,2.27343
22.78,2.20647
22.79,2.20482
22.8,2.14186
22.81,2.18528
22.82,2.12894
22.83,2.14499
22.84,2.16579
22.85,2.2284
22.86,2.20464
22.87,2.18096
22.88,2.22804
22.89,2.1796
22.9,2.26146
22.91,2.16227
22.92,2.15528
22.93,2.1838
22.94,2.17535
22.95,2.21392
22.96,2.18571
22.97,2.14002
22.98,2.1317
22.99,2.22555
23,2.20287
23.01,2.20936
23.02,2.28521
23.03,2.20574
23.04,2.18473
23.05,2.08238
23.06,2.09454
23.07,2.21549
23.08,2.21653
23.09,2.17245
23.1,2.1479
23.11,2.15287
23.12,2.10777
23.13,2.11415
23.14,2.13081
23.15,2.15145
23.16,2.11855
23.17,2.1844
23.18,2.13734
23.19,2.15561
23.2,2.20103
23.21,2.21739
23.22,2.12075
23.23,2.18968
23.24,2.20346
23.25,2.18404
23.26,2.16145
23.27,2.15742
23.28,2.14194
23.29,2.14955
23.3,2.22449
23.31,2.23124
23.32,2.14528
23.33,2.16181
23.34,2.22625
23.35,2.20579
23.36,2.17707
23.37,2.19176
23.38,2.24511
23.39,2.18471
23.4,2.21059
23.41,2.25762
23.42,2.23912
23.43,2.18101
23.44,2.22941
23.45,2.28046
23.46,2.11131
23.47,2.17876
23.48,2.23509
23.49,2.19065
23.5,2.23516
23.51,2.29075
23.52,2.31976
23.53,2.19017
23.54,2.24577
23.55,2.15968
23.56,2.22057
23.57,2.16129
23.58,2.05742
23.59,2.20938
23.6,2.16401
23.61,2.14666
23.62,2.12557
23.63,2.22997
23.64,2.21296
23.65,2.16119
23.66,2.17965
23.67,2.15674
23.68,2.18801
23.69,2.23041
23.7,2.23063
23.71,2.19852
23.72,2.19486
23.73,2.18827
23.74,2.30067
23.75,2.27789
23.76,2.24616
23.77,2.18522
23.78,2.14087
23.79,2.17783
23.8,2.18274
23.81,2.09024
23.82,2.17889
23.83,2.18852
23.84,2.11811
23.85,2.04876
23.86,2.08846
23.87,2.15696
23.88,2.1242
23.89,2.10384
23.9,2.15113
23.91,2.08749
23.92,2.21884
23.93,2.19716
23.94,2.19743
23.95,2.24226
23.96,2.20608
23.97,2.25335
23.98,2.22683
23.99,2.22185
24,2.20779
24.01,2.17277
24.02,2.15014
24.03,2.10756
24.04,2.16192
24.05,2.21028
24.06,2.09081
24.07,2.09354
24.08,2.10119
24.09,2.11649
24.1,2.1224
24.11,2.22652
24.12,2.26712
24.13,2.22212
24.14,2.15819
24.15,2.19585
24.16,2.12912
24.17,2.16082
24.18,2.09307
24.19,2.06108
24.2,2.12271
24.21,2.12025
24.22,2.11721
24.23,2.08302
24.24,2.09875
24.25,2.1648
24.26,2.15366
24.27,2.12517
24.28,2.23227
24.29,2.19011
24.3,2.27943
24.31,2.23489
24.32,2.31435
24.33,2.29043
24.34,2.25695
24.35,2.33298
24.36,2.35289
24.37,2.34655
24.38,2.29604
24.39,2.26914
24.4,2.20798
24.41,2.24
24.42,2.25943
24.43,2.23048
24.44,2.24134
24.45,2.19913
24.46,2.10951
24.47,2.10144
24.48,2.20116
24.49,2.12699
24.5,2.16189
24.51,2.31175
24.52,2.27479
24.53,2.2664
24.54,2.4076
24.55,2.35134
24.56,2.29073
24.57,2.31858
24.58,2.32202
24.59,2.34081
24.6,2.36837
24.61,2.3135
24.62,2.34887
24.63,2.35802
24.64,2.31207
24.65,2.42479
24.66,2.427
24.67,2.37745
24.68,2.44973
24.69,2.39026
24.7,2.37324
24.71,2.4195
24.72,2.50145
24.73,2.30016
24.74,2.34542
24.75,2.37458
24.76,2.35373
24.77,2.35976
24.78,2.31634
24.79,2.1844
24.8,2.32786
24.81,2.29714
24.82,2.30122
24.83,2.24388
24.84,2.24686
24.85,2.23679
24.86,2.26876
24.87,2.2821
24.88,2.27453
24.89,2.21207
24.9,2.30544
24.91,2.21137
24.92,2.23727
24.93,2.22233
24.94,2.33019
24.95,2.32711
24.96,2.36593
24.97,2.38929
24.98,2.29006
24.99,2.31149
25,2.27274
25.01,2.25639
25.02,2.21976
25.03,2.20712
25.04,2.32673
25.05,2.27734
25.06,2.25762
25.07,2.30925
25.08,2.28353
25.09,2.28139
25.1,2.262
25.11,2.21459
25.12,2.2619
25.13,2.22332
25.14,2.22034
25.15,2.23637
25.16,2.21385
25.17,2.18939
25.18,2.23597
25.19,2.21117
25.2,2.21656
25.21,2.22158
25.22,2.26612
25.23,2.20686
25.24,2.19417
25.25,2.27311
25.26,2.25697
25.27,2.20578
25.28,2.19111
25.29,2.24729
25.3,2.19217
25.31,2.1934
25.32,2.25615
25.33,2.25729
25.34,2.21318
25.35,2.22708
25.36,2.20856
25.37,2.26212
25.38,2.30058
25.39,2.29223
25.4,2.27549
25.41,2.25616
25.42,2.19681
25.43,2.19954
25.44,2.21344
25.45,2.1912
25.46,2.31822
25.47,2.35199
25.48,2.27215
25.49,2.23547
25.5,2.27743
25.51,2.19623
25.52,2.20327
25.53,2.17243
25.54,2.15273
25.55,2.21007
25.56,2.23837
25.57,2.1295
25.58,2.15298
25.59,2.09537
25.6,2.11863
25.61,2.14377
25.62,2.19956
25.63,2.22343
25.64,2.26646
25.65,2.35233
25.66,2.23075
25.67,2.1834
25.68,2.19613
25.69,2.28581
25.7,2.22708
25.71,2.22505
25.72,2.18595
25.73,2.22976
25.74,2.19748
25.75,2.17401
25.76,2.26473
25.77,2.25804
25.78,2.27527
25.79,2.14745
25.8,2.21144
25.81,2.18017
25.82,2.21744
25.83,2.19181
25.84,2.1218
25.85,2.15896
25.86,2.20196
25.87,2.18466
25.88,2.07042
25.89,2.12643
25.9,2.12682
25.91,2.15975
25.92,2.04001
25.93,1.96744
25.94,2.01662
25.95,2.04115
25.96,2.07934
25.97,2.12195
25.98,2.19312
25.99,2.1468
26,2.1961
26.01,2.21711
26.02,2.22072
26.03,2.2137
26.04,2.20147
26.05,2.19395
26.06,2.04882
26.07,2.09197
26.08,2.06824
26.09,2.10524
26.1,2.08003
26.11,2.12293
26.12,2.13517
26.13,2.10525
26.14,2.14847
26.15,2.12283
26.16,2.08316
26.17,2.1265
26.18,2.1892
26.19,2.09822
26.2,2.13669
26.21,2.13746
26.22,2.12547
26.23,2.16311
26.24,2.1628
26.25,2.23149
26.26,2.14553
26.27,2.24094
26.28,2.20021
26.29,2.17631
26.3,2.06847
26.31,2.08504
26.32,2.12368
26.33,2.15992
26.34,2.13522
26.35,2.1479
26.36,2.18564
26.37,2.13411
26.38,2.18849
26.39,2.19078
26.4,2.09357
26.41,2.22525
26.42,2.17704
26.43,2.20021
26.44,2.14043
26.45,2.20239
26.46,2.19164
26.47,2.1807
26.48,2.20656
26.49,2.21605
26.5,2.2113
26.51,2.23066
26.52,2.22544
26.53,2.13632
26.54,2.26969
26.55,2.36695
26.56,2.38623
26.57,2.37968
26.58,2.41909
26.59,2.37035
26.6,2.35671
26.61,2.38908
26.62,2.36951
26.63,2.33822
26.64,2.43495
26.65,2.40391
26.66,2.19204
26.67,2.25028
26.68,2.30362
26.69,2.36361
26.7,2.31206
26.71,2.27667
26.72,2.28198
26.73,2.28769
26.74,2.26845
26.75,2.23903
26.76,2.22963
26.77,2.19889
26.78,2.171
26.79,2.25273
26.8,2.2469
26.81,2.22479
26.82,2.24856
26.83,2.26645
26.84,2.29606
26.85,2.2979
26.86,2.29693
26.87,2.30426
26.88,2.22757
26.89,2.29286
26.9,2.27858
26.91,2.24857
26.92,2.13816
26.93,2.13652
26.94,2.13553
26.95,2.1235
26.96,2.26958
26.97,2.1774
26.98,2.13274
26.99,2.26405
27,2.20458
27.01,2.1348
27.02,2.133
27.03,2.1565
27.04,2.11522
27.05,2.16694
27.06,2.24231
27.07,2.25142
27.08,2.20231
27.09,2.22092
27.1,2.17886
27.11,2.23056
27.12,2.23548
27.13,2.26091
27.14,2.23216
27.15,2.15671
27.16,2.0988
27.17,2.11565
27.18,2.10499
27.19,2.15292
27.2,2.26322
27.21,2.24649
27.22,2.22824
27.23,2.18206
27.24,2.27824
27.25,2.34429
27.26,2.23885
27.27,2.31173
27.28,2.33498
27.29,2.39052
27.3,2.26021
27.31,2.34386
27.32,2.21755
27.33,2.23758
27.34,2.29422
27.35,2.31107
27.36,2.28613
27.37,2.23547
27.38,2.30795
27.39,2.29786
27.4,2.18325
27.41,2.22324
27.42,2.17845
27.43,2.17009
27.44,2.19523
27.45,2.20049
27.46,2.20971
27.47,2.17479
27.48,2.24469
27.49,2.34635
27.5,2.31658
27.51,2.31443
27.52,2.28758
27.53,2.38806
27.54,2.33303
27.55,2.29829
27.56,2.33444
27.57,2.32883
27.58,2.30592
27.59,2.27261
27.6,2.25713
27.61,2.43624
27.62,2.2593
27.63,2.35312
27.64,2.33653
27.65,2.33088
27.66,2.29179
27.67,2.34834
27.68,2.2583
27.69,2.23903
27.7,2.18314
27.71,2.20968
27.72,2.23176
27.73,2.31204
27.74,2.2267
27.75,2.24935
27.76,2.30388
27.77,2.44023
27.78,2.35705
27.79,2.49287
27.8,2.46234
27.81,2.36866
27.82,2.40795
27.83,2.51514
27.84,2.51335
27.85,2.5512
27.86,2.4162
27.87,2.33479
27.88,2.42225
27.89,2.49784
27.9,2.47777
27.91,2.43308
27.92,2.40574
27.93,2.39242
27.94,2.41158
27.95,2.4302
27.96,2.47696
27.97,2.51881
27.98,2.33985
27.99,2.28894
28,2.18023
28.01,2.1927
28.02,2.21674
28.03,2.17104
28.04,2.19535
28.05,2.19911
28.06,2.29372
28.07,2.3548
28.08,2.30863
28.09,2.34775
28.1,2.33023
28.11,2.43051
28.12,2.32874
28.13,2.35413
28.14,2.26906
28.15,2.22317
28.16,2.17422
28.17,2.32323
28.18,2.2816
28.19,2.34303
28.2,2.29986
28.21,2.23493
28.22,2.22791
28.23,2.27245
28.24,2.3371
28.25,2.34886
28.26,2.21772
28.27,2.21981
28.28,2.25931
28.29,2.23496
28.3,2.21904
28.31,2.23043
28.32,2.18036
28.33,2.26509
28.34,2.17277
28.35,2.19062
28.36,2.17188
28.37,2.15096
28.38,2.20263
28.39,2.15396
28.4,2.33374
28.41,2.23494
28.42,2.29609
28.43,2.3608
28.44,2.33814
28.45,2.249
28.46,2.28519
28.47,2.22216
28.48,2.2413
28.49,2.23082
28.5,2.18566
28.51,2.23293
28.52,2.36503
28.53,2.31189
28.54,2.22149
28.55,2.27598
28.56,2.33615
28.57,2.36222
28.58,2.24002
28.59,2.25939
28.6,2.19811
28.61,2.23297
28.62,2.29568
28.63,2.19154
28.64,2.21062
28.65,2.17621
28.66,2.22665
28.67,2.2816
28.68,2.30982
28.69,2.15958
28.7,2.21191
28.71,2.21909
28.72,2.23269
28.73,2.22059
28.74,2.23915
28.75,2.16567
28.76,2.29472
28.77,2.22385
28.78,2.18035
28.79,2.23604
28.8,2.3365
28.81,2.29212
28.82,2.26684
28.83,2.26052
28.84,2.29407
28.85,2.34774
28.86,2.26785
28.87,2.24475
28.88,2.32083
28.89,2.30033
28.9,2.28757
28.91,2.23844
28.92,2.21192
28.93,2.1478
28.94,2.18092
28.95,2.16826
28.96,2.2282
28.97,2.21056
28.98,2.13184
28.99,2.11908
29,2.16911
29.01,2.14942
29.02,2.141
29.03,2.11634
29.04,2.26961
29.05,2.23551
29.06,2.16807
29.07,2.16135
29.08,2.20705
29.09,2.14329
29.1,2.16706
29.11,2.08938
29.12,2.16145
29.13,2.14164
29.14,2.1764
29.15,2.26878
29.16,2.22979
29.17,2.1752
29.18,2.19154
29.19,2.21863
29.2,2.12885
29.21,2.21597
29.22,2.17956
29.23,2.18612
29.24,2.23927
29.25,2.21042
29.26,2.28595
29.27,2.31266
29.28,2.31347
29.29,2.32209
29.3,2.25608
29.31,2.30375
29.32,2.44735
29.33,2.3666
29.34,2.327
29.35,2.27054
29.36,2.20716
29.37,2.22407
29.38,2.14068
29.39,2.10902
29.4,2.10698
29.41,2.11827
29.42,2.13066
29.43,2.11376
29.44,2.26605
29.45,2.17455
29.46,2.20142
29.47,2.12927
29.48,2.21843
29.49,2.27007
29.5,2.21362
29.51,2.1843
29.52,2.25722
29.53,2.21311
29.54,2.17631
29.55,2.16662
29.56,2.20196
29.57,2.21138
29.58,2.22145
29.59,2.24586
29.6,2.255
29.61,2.18399
29.62,2.22608
29.63,2.26405
29.64,2.34281
29.65,2.30397
29.66,2.28635
29.67,2.29321
29.68,2.25186
29.69,2.25931
29.7,2.26419
29.71,2.30431
29.72,2.35367
29.73,2.27269
29.74,2.30958
29.75,2.27846
29.76,2.31574
29.77,2.32603
29.78,2.34185
29.79,2.34884
29.8,2.27503
29.81,2.33794
29.82,2.303
29.83,2.29991
29.84,2.30512
29.85,2.25988
29.86,2.24744
29.87,2.23994
29.88,2.2195
29.89,2.21664
29.9,2.27365
29.91,2.25664
29.92,2.26236
29.93,2.32755
29.94,2.29715
29.95,2.22047
29.96,2.26604
29.97,2.24337
29.98,2.30664
29.99,2.3365
30,2.29037
30.01,2.2754
30.02,2.2892
30.03,2.2847
30.04,2.29313
30.05,2.26155
30.06,2.29981
30.07,2.29614
30.08,2.29036
30.09,2.32147
30.1,2.33611
30.11,2.31176
30.12,2.40475
30.13,2.32389
30.14,2.25655
30.15,2.33366
30.16,2.24107
30.17,2.28951
30.18,2.25569
30.19,2.25886
30.2,2.26609
30.21,2.31906
30.22,2.28375
30.23,2.32512
30.24,2.20066
30.25,2.2601
30.26,2.30397
30.27,2.32868
30.28,2.31092
30.29,2.23824
30.3,2.20545
30.31,2.25608
30.32,2.3832
30.33,2.2861
30.34,2.26693
30.35,2.21908
30.36,2.18157
30.37,2.19571
30.38,2.22752
30.39,2.16291
30.4,2.22399
30.41,2.2766
30.42,2.24392
30.43,2.29019
30.44,2.27325
30.45,2.29644
30.46,2.2948
30.47,2.31957
30.48,2.2992
30.49,2.19282
30.5,2.28885
30.51,2.31301
30.52,2.31084
30.53,2.27861
30.54,2.27297
30.55,2.23853
30.56,2.16355
30.57,2.18784
30.58,2.23567
30.59,2.20228
30.6,2.15992
30.61,2.18866
30.62,2.20756
30.63,2.24704
30.64,2.18503
30.65,2.23566
30.66,2.24466
30.67,2.18956
30.68,2.25063
30.69,2.25592
30.7,2.25858
30.71,2.31165
30.72,2.2609
30.73,2.28883
30.74,2.30817
30.75,2.25153
30.76,2.271
30.77,2.23371
30.78,2.34725
30.79,2.27716
30.8,2.21451
30.81,2.19916
30.82,2.24949
30.83,2.25699
30.84,2.21542
30.85,2.21007
30.86,2.2828
30.87,2.26001
30.88,2.3002
30.89,2.27738
30.9,2.33456
30.91,2.30087
30.92,2.31914
30.93,2.31453
30.94,2.27602
30.95,2.27277
30.96,2.22755
30.97,2.2987
30.98,2.24215
30.99,2.21223
31,2.22771
31.01,2.23888
31.02,2.23455
31.03,2.27649
31.04,2.2288
31.05,2.25496
31.06,2.28671
31.07,2.26353
